Instrument,Date,GICS Industry Group Name,Earnings Per Share - Actual Surprise AbsVals,Revenue - Actual,Market Capitalization,Earnings Per Share – Coefficient of Variation,loss firm status
JCI.N,2013-07-01,Capital Goods,1.667895482005669,-0.2816573407204447,-0.29588461908102,-0.2260217495966386,-1
JCI.N,2013-10-01,Capital Goods,0.1980308504991345,-0.2746744329107142,-0.2887978042821262,-0.2328188638072661,-1
JCI.N,2014-01-01,Capital Goods,1.6945140847892195,-0.2842654147216693,-0.2641674836593388,-0.2523554679281171,-1
JCI.N,2014-04-01,Capital Goods,2.4580491956181176,-0.2977264418247641,-0.2635931738281716,-0.2388200634482469,-1
JCI.N,2014-07-01,Capital Goods,0.514618422004687,-0.2830034434307542,-0.2498232731042795,-0.2722392716934745,-1
JCI.N,2014-10-01,Capital Goods,0.1527210870176639,-0.2794699238161917,-0.2605646833994251,-0.2381189602655371,1
JCI.N,2015-01-01,Capital Goods,0.2062008305838978,-0.2983994931799189,-0.2690596653635673,-0.1630810996407417,-1
JCI.N,2015-04-01,Capital Goods,2.528285373089945,-0.3025219327302416,-0.2739722089524474,-0.2530828964108595,-1
JCI.N,2015-07-01,Capital Goods,1.8573911426568843,-0.2975581789859754,-0.2853105120895911,-0.2489086900384997,-1
JCI.N,2015-10-01,Capital Goods,0.1034587083682299,-0.2962120762756659,-0.3020802666571214,-0.2729434703309654,-1
JCI.N,2016-01-01,Capital Goods,0.6966410698142009,-0.3070650293775361,-0.309908493388586,-0.121711774410188,-1
JCI.N,2016-04-01,Capital Goods,0.6010318916521395,-0.3108509432502815,-0.2958707652389437,-0.2513575895868514,-1
JCI.N,2016-07-01,Capital Goods,0.8845936451309004,-0.3009234357617491,-0.2762005714736743,-0.2624885590328394,-1
JCI.N,2016-10-01,Capital Goods,2.745667064673517,0.3510109331250119,-0.065297087991772,0.2636890576266816,1
JCI.N,2017-01-01,Capital Goods,1.2814892467537642,0.090035270163761,-0.1057716879610633,-0.2580657127654233,-1
JCI.N,2017-04-01,Capital Goods,0.8250522514398839,0.1018978002983633,-0.098184048551511,-0.2651571059802513,1
JCI.N,2017-07-01,Capital Goods,0.2554171118645054,0.1382425734767194,-0.0907109998182646,-0.2398245394897957,-1
JCI.N,2017-10-01,Capital Goods,0.3393253056036193,0.1775319463338774,-0.1140722663745914,-0.2804597198668643,1
JCI.N,2018-01-01,Capital Goods,1.285644952969961,0.1185558213384432,-0.1328269474545793,-0.094751715273217,-1
JCI.N,2018-04-01,Capital Goods,1.1378330018213911,0.1219210781142169,-0.1543053303157991,-0.2221549706940641,-1
JCI.N,2018-07-01,Capital Goods,1.1600209167967532,0.1761858436235679,-0.1678124893775559,-0.2583663551451623,-1
JCI.N,2018-10-01,Capital Goods,0.0069756137364251,0.1972186984721536,-0.1564623320970092,-0.2869748339026911,-1
JCI.N,2019-01-01,Capital Goods,2.2140816944026422,-0.0472672062878061,-0.1998012399645706,-0.1143070990825938,-1
JCI.N,2019-04-01,Capital Goods,2.0044485626384057,-0.0207658091785881,-0.1456300906786823,-0.1638588979921492,-1
JCI.N,2019-07-01,Capital Goods,1.5000693753787353,0.03577050465441,-0.1178846042331928,-0.2471410901553407,-1
JCI.N,2019-10-01,Capital Goods,1.1966460289394751,0.0208792434216114,-0.1356406765512068,-0.2474570140797457,-1
JCI.N,2020-01-01,Capital Goods,1.860974538249528,-0.0378444873156397,-0.1643606026732978,-0.1688888184987549,-1
JCI.N,2020-04-01,Capital Goods,2.877342804053769,-0.0489498346756929,-0.2569904637837042,0.1339922958969941,-1
JCI.N,2020-07-01,Capital Goods,3.693369359386789,-0.0574471080345215,-0.2133502273475159,0.0602798569158953,1
JCI.N,2020-10-01,Capital Goods,1.634130525024472,-0.0060428107845782,-0.1726047396196877,-0.2056424710192169,-1
JCI.N,2021-01-01,Capital Goods,2.004179057179289,-0.0576153708733102,-0.1454072082231581,-0.2293259690656291,-1
JCI.N,2021-04-01,Capital Goods,2.012366472890268,-0.0363301217665415,-0.0716334462391702,-0.2198685614818325,-1
JCI.N,2021-07-01,Capital Goods,0.2366519013390019,0.0267684427792154,-0.0217391927406154,-0.2518353915736791,-1
JCI.N,2021-10-01,Capital Goods,0.5259112611840315,0.0310591451683268,-0.0249361421620084,-0.2660341381629655,-1
JCI.N,2022-01-01,Capital Goods,0.9138878472578448,-0.0137829013688577,0.0457110218474026,-0.2554628394411189,-1
JCI.N,2022-04-01,Capital Goods,0.0732504617395927,0.0060721136082071,-0.0483851657453644,-0.2747497717744017,-1
JCI.N,2022-07-01,Capital Goods,0.2554171118645054,0.0494839260156879,-0.1515006170506981,-0.178198999680104,-1
JCI.N,2022-10-01,Capital Goods,0.5601870533037148,0.0588225135684599,-0.1440120481092171,-0.2757430871797359,-1
STT.N,2013-01-01,Diversified Financials,2.473087072982658,-0.2997455958902283,-0.2423320269819386,-0.2360088805782033,-1
STT.N,2013-04-01,Diversified Financials,1.3363159913136493,-0.2991566759544679,-0.2008768487363855,-0.2317635772646668,-1
STT.N,2013-07-01,Diversified Financials,1.6990957843646357,-0.2899022198210902,-0.1779410103306797,-0.2402808745364406,-1
STT.N,2013-10-01,Diversified Financials,0.4219944100593749,-0.2992408073738622,-0.1813508770657221,-0.2471113367199485,-1
STT.N,2014-01-01,Diversified Financials,1.509396558253874,-0.294277053629596,-0.1577189736128677,-0.2409524260100327,-1
STT.N,2014-04-01,Diversified Financials,0.5653138090500605,-0.2916689796283714,-0.1761429851935485,-0.2315064955483021,-1
STT.N,2014-07-01,Diversified Financials,2.4573641467815994,-0.2818256035592333,-0.1843910984273374,-0.1885267420512704,-1
STT.N,2014-10-01,Diversified Financials,2.552721049371857,-0.2816573407204447,-0.1662314590457865,-0.2190453859149204,-1
STT.N,2015-01-01,Diversified Financials,2.277267285009756,-0.2777872954283049,-0.1531888266326751,-0.2254890024079997,-1
STT.N,2015-04-01,Diversified Financials,2.5194690941371114,-0.281741472139839,-0.1736318938427348,-0.2019624602891415,-1
STT.N,2015-07-01,Diversified Financials,0.1747932903731631,-0.2770301126537558,-0.1619544563292724,-0.2375496957225688,-1
STT.N,2015-10-01,Diversified Financials,1.939317033585669,-0.2842654147216693,-0.1968033366265694,-0.2112125794667525,-1
STT.N,2016-01-01,Diversified Financials,1.187233480321638,-0.2892291684659355,-0.2021403041636083,-0.2050025450329728,-1
STT.N,2016-04-01,Diversified Financials,2.290714920423558,-0.2904070083374563,-0.2296098108994177,-0.0902870048390693,-1
STT.N,2016-07-01,Diversified Financials,2.804692826140313,-0.2819097349786277,-0.2464251472697586,-0.1605111214042446,-1
STT.N,2016-10-01,Diversified Financials,2.1708806019966174,-0.2752633528464746,-0.1990274337999339,-0.2202597757552613,-1
STT.N,2017-01-01,Diversified Financials,1.1518370499054076,-0.2756840099434463,-0.1759920325390903,-0.1530472039555703,-1
STT.N,2017-04-01,Diversified Financials,2.36912161679429,-0.2729918045228274,-0.1726911234329063,-0.1862174825098626,-1
STT.N,2017-07-01,Diversified Financials,1.9623457698035889,-0.2595307774197326,-0.1451397838614622,-0.2366385887741226,-1
STT.N,2017-10-01,Diversified Financials,1.9261446639264976,-0.2573433605154796,-0.1290779004743378,-0.245987541445185,-1
STT.N,2018-01-01,Diversified Financials,2.143354867423489,-0.2559131263857758,-0.1252448257911642,-0.2308636458160329,-1
STT.N,2018-04-01,Diversified Financials,1.013417442604878,-0.245649093219666,-0.1212393003783854,-0.2024361434450411,-1
STT.N,2018-07-01,Diversified Financials,1.165647690004268,-0.2523796067712134,-0.1430488424035512,-0.2353284518398985,-1
STT.N,2018-10-01,Diversified Financials,0.7884573603642703,-0.2586894632257891,-0.1612354517732522,-0.2334694332616001,-1
STT.N,2019-01-01,Diversified Financials,0.5498540107334691,-0.2557448635469871,-0.2250905241745084,-0.1159076019525516,-1
STT.N,2019-04-01,Diversified Financials,1.519075472353709,-0.2602879601942816,-0.2181632680379135,-0.1227400285991492,-1
STT.N,2019-07-01,Diversified Financials,1.6819446032208485,-0.2652517139385478,-0.249930658840389,-0.182564744945258,-1
STT.N,2019-10-01,Diversified Financials,2.278394854192828,-0.2627277713567176,-0.2450070397719173,-0.2162782619740607,-1
STT.N,2020-01-01,Diversified Financials,2.880209182298452,-0.254230497997889,-0.1899460649149898,-0.1989606551543267,-1
STT.N,2020-04-01,Diversified Financials,3.216553129498555,-0.249098481414834,-0.2676529630441206,-0.0332063419990396,-1
STT.N,2020-07-01,Diversified Financials,2.872886443555145,-0.2598673030973099,-0.237897835461108,-0.1567664599653619,-1
STT.N,2020-10-01,Diversified Financials,1.252762968495368,-0.2727394102646443,-0.2498333949629176,-0.0536237553287427,-1
STT.N,2021-01-01,Diversified Financials,2.2172450458270303,-0.2615499314851968,-0.2108942528743089,-0.1175069557099642,-1
STT.N,2021-04-01,Diversified Financials,2.2562269690158963,-0.2587735946451834,-0.1817104382128202,-0.1745277020968441,-1
STT.N,2021-07-01,Diversified Financials,2.4011626563550394,-0.2517065554160587,-0.1871314919360156,-0.2296864538370694,-1
STT.N,2021-10-01,Diversified Financials,1.686028514595813,-0.2554083378694097,-0.1678584620862088,-0.2430421280972661,-1
STT.N,2022-01-01,Diversified Financials,1.9760235824813472,-0.2501080584475662,-0.1428809956062466,-0.1837352056055887,-1
STT.N,2022-04-01,Diversified Financials,2.034574920339729,-0.2477523787045245,-0.1594046835094368,-0.0945405231166777,-1
STT.N,2022-07-01,Diversified Financials,2.5930133911138515,-0.2585212003870004,-0.2356961150455944,-0.2193190495806855,-1
STT.N,2022-10-01,Diversified Financials,1.169381359556317,-0.2580164118706344,-0.2380435263722054,-0.248994885085971,-1
CEG.OQ,2022-01-01,Utilities,4.500653758432093,-0.0415462697689908,,-0.3182801455504523,-1
CEG.OQ,2022-04-01,Utilities,4.010147403421345,-0.0365825160247245,,0.9860213890689796,-1
CEG.OQ,2022-07-01,Utilities,5.100859836669223,-0.0471830748684117,-0.2706826949177742,1.1664955972688476,-1
CEG.OQ,2022-10-01,Utilities,5.201305239252381,0.002117936896673,-0.26792138505023,0.3389304089326322,1
IFF.N,2013-01-01,Materials,0.870037347356693,-0.4497049713383192,-0.3763662800999771,-0.2087661534963451,-1
IFF.N,2013-04-01,Materials,1.8122154777954371,-0.4457274060921934,-0.3696630451643605,-0.1951169364547908,-1
IFF.N,2013-07-01,Materials,1.5509609826751245,-0.4432203739256614,-0.3706725602923156,-0.2668722251333954,-1
IFF.N,2013-10-01,Materials,1.5437253690687192,-0.444514231024527,-0.365760852608575,-0.2368350683127475,-1
IFF.N,2014-01-01,Materials,0.9470139045169956,-0.4459517845877181,-0.3634622461127617,-0.2322218207382698,-1
IFF.N,2014-04-01,Materials,1.8435609677913185,-0.442161243486906,-0.3572269846192351,-0.2778261934179192,-1
IFF.N,2014-07-01,Materials,0.9512717007694006,-0.4406308929681229,-0.3514781985851725,-0.2370260588405687,-1
IFF.N,2014-10-01,Materials,0.1963888140053901,-0.4418592958226998,-0.3571518071991318,-0.2910842160068296,-1
IFF.N,2015-01-01,Materials,1.615022290728001,-0.4433510300199809,-0.3536787335295843,-0.2791455112988124,-1
IFF.N,2015-04-01,Materials,0.9562803800903136,-0.4417672560498824,-0.3432953898960584,-0.2598755231800289,-1
IFF.N,2015-07-01,Materials,0.1914464645709552,-0.4423869680851411,-0.3485143919264151,-0.2239375223612032,-1
IFF.N,2015-10-01,Materials,1.291159166004852,-0.4425930059312378,-0.3527485307027358,-0.2607268258289439,-1
IFF.N,2016-01-01,Materials,2.2479176916517374,-0.4467527157003523,-0.3423031528931196,-0.214996142513001,-1
IFF.N,2016-04-01,Materials,1.8094356542409975,-0.4410601314698729,-0.3466717678840101,-0.2572288303075741,-1
IFF.N,2016-07-01,Materials,1.7367751608952957,-0.44020485146031,-0.3386437117637985,-0.2672927896806644,-1
IFF.N,2016-10-01,Materials,1.804511153153218,-0.4415910848576706,-0.3277915599620163,-0.2672425189691156,-1
IFF.N,2017-01-01,Materials,1.5280109137383713,-0.4428061108165637,-0.3442833014934434,-0.1390684371252522,-1
IFF.N,2017-04-01,Materials,0.5573274574174104,-0.437275816094096,-0.3352425487541819,-0.2392117794724511,-1
IFF.N,2017-07-01,Materials,1.4264761507527224,-0.4360501895763592,-0.3336524532573947,-0.1723372937756337,-1
IFF.N,2017-10-01,Materials,1.5405164669676783,-0.4335196006123968,-0.3285491163323248,-0.2415493296531775,-1
IFF.N,2018-01-01,Materials,2.103890222082146,-0.4350604675586041,-0.3222953042088968,-0.2557034222593941,-1
IFF.N,2018-04-01,Materials,1.9491904771768835,-0.4286409878645576,-0.3324872112095359,-0.223391431560985,-1
IFF.N,2018-07-01,Materials,1.6498118065723737,-0.4295590299129887,-0.3407954493190791,-0.145152676869775,-1
IFF.N,2018-10-01,Materials,0.0,-0.4306079804499974,-0.3165274384958478,-0.2187176555553182,-1
IFF.N,2019-01-01,Materials,1.201770380770736,-0.404401127440079,-0.3038259281832259,-0.1318146872385968,-1
IFF.N,2019-04-01,Materials,1.385293860786307,-0.3978090100734353,-0.3085779880654468,-0.2128929201630845,-1
IFF.N,2019-07-01,Materials,0.3060130291365044,-0.3982998327741819,-0.2943258014559921,-0.2513693725628529,-1
IFF.N,2019-10-01,Materials,0.0411419433311752,-0.400337748146171,-0.3137462862886428,-0.2284951884014339,-1
IFF.N,2020-01-01,Materials,0.5607579925141997,-0.3989559737140384,-0.308228878475708,-0.1986675501069076,-1
IFF.N,2020-04-01,Materials,1.1216775615991057,-0.3936095902743667,-0.3316833446439052,-0.1352141369537757,-1
IFF.N,2020-07-01,Materials,1.6360798433805217,-0.4061068078368799,-0.313870558789998,-0.1594099868667357,-1
IFF.N,2020-10-01,Materials,1.671097292820828,-0.4002762480785938,-0.3137979195593954,-0.2000408738088209,-1
IFF.N,2021-01-01,Materials,2.453501978310906,-0.4001082376340633,-0.3256710486742195,-0.210939419977741,-1
IFF.N,2021-04-01,Materials,1.7060200102803444,-0.2995773330514396,-0.1371262770044974,-0.2046412422729326,1
IFF.N,2021-07-01,Materials,0.3278638620846127,-0.2470793273493698,-0.117154900057192,-0.1470386793804851,-1
IFF.N,2021-10-01,Materials,2.053995520348361,-0.248593692898468,-0.1428920439689648,-0.1728256971535214,-1
IFF.N,2022-01-01,Materials,1.979621206397625,-0.2519589496742417,-0.1076970403104637,-0.1056355092071921,-1
IFF.N,2022-04-01,Materials,3.2525040058481847,-0.2355533228923449,-0.1476208665616438,-0.0184051263518346,-1
IFF.N,2022-07-01,Materials,2.043425687475466,-0.2287386779214031,-0.1729151679556165,0.0604838928194497,-1
IFF.N,2022-10-01,Materials,1.460705858633701,-0.2492667442536227,-0.2316717193367277,-0.0807065647161345,1
APA.OQ,2013-01-01,Energy,0.9009740277622617,-0.1375402192979357,-0.1695225765516704,-0.0931746571171833,-1
APA.OQ,2013-04-01,Energy,2.2589466359642163,-0.1640416164071536,-0.1739133894970392,-0.092661964919988,-1
APA.OQ,2013-07-01,Energy,0.0129162252665462,-0.1604239653731969,-0.1525690271240355,-0.0730788946741506,-1
APA.OQ,2013-10-01,Energy,2.2126603854660587,-0.1360258537488375,-0.1500705039372687,-0.0496705356867301,-1
APA.OQ,2014-01-01,Energy,2.60261560862669,-0.1933193503563849,-0.1429149648226219,-0.0942117523450753,1
APA.OQ,2014-04-01,Energy,2.4071252722679697,-0.2001339953273266,-0.1566400540642759,-0.0656496270980318,-1
APA.OQ,2014-07-01,Energy,0.6450068052320105,-0.1950019787442717,-0.1069679527554836,-0.1920274795822484,-1
APA.OQ,2014-10-01,Energy,0.1115413747329073,-0.2151935193989139,-0.1276493260291543,0.1422409377293414,1
APA.OQ,2015-01-01,Energy,3.717515500650269,-0.2607927487106476,-0.2281028531382258,0.7775610589053004,1
APA.OQ,2017-01-01,Energy,5.241212480687205,-0.3848865923173031,-0.2241181940906587,4.448734331921784,1
APA.OQ,2017-04-01,Energy,3.639610425307133,-0.3489624762359187,-0.2611307290978846,4.02971336027257,-1
APA.OQ,2018-01-01,Energy,3.979719036380797,-0.3735288506990668,-0.2893998322985993,1.941196392533925,-1
APA.OQ,2018-04-01,Energy,2.091246587129598,-0.3604043492735493,-0.3006492461625473,0.8938787505750646,-1
APA.OQ,2018-07-01,Energy,3.3843224644373104,-0.3446717738468073,-0.2748539231218361,0.4785841105811892,-1
APA.OQ,2018-10-01,Energy,3.544316002922584,-0.3401286771995128,-0.271855545772787,0.415139533632772,-1
APA.OQ,2019-01-01,Energy,3.4317265866969784,-0.3584693266274795,-0.339349719426566,1.7406733243858998,1
APA.OQ,2019-04-01,Energy,2.7275913563090453,-0.369406411148744,-0.3143280437391451,3.2190235292302383,1
APA.OQ,2019-07-01,Energy,4.332823260144807,-0.372098616569363,-0.3317809907776885,7.541007891203541,1
APA.OQ,2021-04-01,Energy,3.6569500943197633,-0.3309583524855294,-0.3654446246312905,0.8806661908381695,-1
APA.OQ,2021-07-01,Energy,3.208340522952818,-0.3773988959912066,-0.3539376820765703,0.6331034330846997,-1
APA.OQ,2021-10-01,Energy,1.993338842626424,-0.3995254592919187,-0.3545461096194029,0.1217246687325318,1
APA.OQ,2022-01-01,Energy,2.5660257010727925,-0.3047934810538888,-0.3409376996834292,0.1523909390156583,-1
APA.OQ,2022-04-01,Energy,2.398258843062328,-0.2142680737855762,-0.3036403604438425,0.2625398253448275,-1
APA.OQ,2022-07-01,Energy,0.953586516617852,-0.2941087907908074,-0.3243224991193045,0.0652554405509027,-1
APA.OQ,2022-10-01,Energy,2.454791025883377,-0.3145527257036326,-0.3302536922796665,0.3214745249204014,-1
LHX.N,2019-07-01,Capital Goods,2.0745546201064413,-0.1327447283924582,-0.0411597237151401,-0.1614116095133807,-1
LHX.N,2019-10-01,Capital Goods,2.2492897959358222,-0.134174962522162,-0.2383292500170155,-0.2497421838659843,-1
LHX.N,2020-01-01,Capital Goods,1.2158025560795132,-0.1004382633450306,-0.0409382987146773,-0.2445981740923363,-1
LHX.N,2020-04-01,Capital Goods,2.064074064548714,-0.1177693357402652,-0.1046898983338533,-0.1777309986219691,-1
LHX.N,2020-07-01,Capital Goods,2.2245154375721232,-0.1329971226506412,-0.117635852676679,-0.2326799741653021,-1
LHX.N,2020-10-01,Capital Goods,1.577534363421092,-0.131482757101543,-0.1152916305502732,-0.2270126527838106,-1
LHX.N,2021-01-01,Capital Goods,0.9543569326806114,-0.1149088674808575,-0.0965334993727616,-0.2726694428004262,-1
LHX.N,2021-04-01,Capital Goods,2.2200726714195818,-0.1227330894845314,-0.0790527096538798,-0.2028238216455554,-1
LHX.N,2021-07-01,Capital Goods,1.300736472758244,-0.1142358161257028,-0.0535541670675838,-0.2510644192266483,-1
LHX.N,2021-10-01,Capital Goods,0.6086780239334953,-0.1511695092398192,-0.0607240813353907,-0.2551325617503733,-1
LHX.N,2022-01-01,Capital Goods,0.7400307664587957,-0.1409896074931038,-0.0791684811438291,-0.2239127839181195,-1
LHX.N,2022-04-01,Capital Goods,1.2137250957686143,-0.1617700680835064,-0.02176368304885,-0.1910155508597955,-1
LHX.N,2022-07-01,Capital Goods,1.0017342136916223,-0.1590778626628874,-0.0377770686940715,-0.2466366721336407,-1
LHX.N,2022-10-01,Capital Goods,1.5771213109575573,-0.1497392751101154,-0.0960964698106509,-0.2175253785335456,1
BBY.N,2013-01-01,Retailing,1.9843063465647968,0.8989588676403655,-0.3762093651565428,0.0142810154539504,1
BBY.N,2013-04-01,Retailing,3.763685396915179,0.2821914320604397,-0.3471380276350139,0.3689781295423255,-1
BBY.N,2013-07-01,Retailing,5.1647631165194285,0.2754609185088922,-0.3338475912500419,0.8587821552832088,-1
BBY.N,2013-10-01,Retailing,3.836458588558156,0.2806770665113415,-0.3010080181050985,0.6135708126691516,-1
BBY.N,2014-01-01,Retailing,3.1715745517501874,0.7104203567776436,-0.3541868648916224,-0.1189714124877751,-1
BBY.N,2014-04-01,Retailing,4.241528171133586,0.2531660923693914,-0.3463015054816632,0.377888192335674,-1
BBY.N,2014-07-01,Retailing,3.73697890360442,0.2414718250735778,-0.3376229797565914,0.1330990920271854,-1
BBY.N,2014-10-01,Retailing,3.301855753144375,0.2821914320604397,-0.3232486788125393,0.1135766767589528,-1
BBY.N,2015-01-01,Retailing,2.367904559114688,0.6884620563157202,-0.3198955079101027,-0.2451835491883998,-1
BBY.N,2015-04-01,Retailing,3.36089608488863,0.21303540531829,-0.3195007441782519,0.058845150416269,-1
BBY.N,2015-07-01,Retailing,3.7895615429798455,0.2105114627364597,-0.3276957365383492,-0.0540642014263459,-1
BBY.N,2015-10-01,Retailing,2.898284811388026,0.2349937057802134,-0.3221513111956556,0.0644981572735872,-1
BBY.N,2016-01-01,Retailing,2.390412803359566,0.6391610445506354,-0.3425396115373896,-0.1865123957051361,-1
BBY.N,2016-04-01,Retailing,3.329414908566456,0.2033602920879406,-0.3358125664198862,-0.1472781409755509,-1
BBY.N,2016-07-01,Retailing,3.535028729295676,0.2109321198334314,-0.3317923470498328,-0.0893207808654846,-1
BBY.N,2016-10-01,Retailing,3.4829002489693064,0.2455942646239006,-0.32024521968297,-0.1860246071128888,-1
BBY.N,2017-01-01,Retailing,2.877173937429856,0.6272985144160331,-0.3093244713466735,-0.2569274560633274,-1
BBY.N,2017-04-01,Retailing,3.7424439174436688,0.2105114627364597,-0.2906768431566087,-0.0262881675294201,-1
BBY.N,2017-07-01,Retailing,2.394252281519869,0.2451736075269289,-0.2772017666120672,-0.1560317046095176,-1
BBY.N,2017-10-01,Retailing,0.0049875415110389,0.2771435468967791,-0.2858775166022481,-0.1761216740446942,-1
BBY.N,2018-01-01,Retailing,2.9762435969701286,0.7855497142967917,-0.2506996913323314,-0.1832427024769811,-1
BBY.N,2018-04-01,Retailing,2.4160923337876405,0.2593918174045728,-0.2453018089433457,-0.1670283441675204,-1
BBY.N,2018-07-01,Retailing,2.4017061838618528,0.2821073006410453,-0.2471838483413516,-0.2121773381848502,-1
BBY.N,2018-10-01,Retailing,2.3405550242456745,0.2998590301332516,-0.2595742029119826,-0.1985772116337437,-1
BBY.N,2019-01-01,Retailing,1.933403696963128,0.7382678565971711,-0.2922483433375048,-0.2539855850157312,-1
BBY.N,2019-04-01,Retailing,2.940800790027773,0.2621681542445861,-0.2566049954230186,-0.1951613047158,-1
BBY.N,2019-07-01,Retailing,2.3170795391444985,0.2953159334859571,-0.2713057951086305,-0.2561920121226029,-1
BBY.N,2019-10-01,Retailing,2.340843805111136,0.3144978971078672,-0.2638032012953661,-0.2376306649445121,-1
BBY.N,2020-01-01,Retailing,1.8407083509599185,0.7714997672579363,-0.2417996732328771,-0.2353965829223913,-1
BBY.N,2020-04-01,Retailing,3.573019568019401,0.2133719309958673,-0.268802535052051,1.6055369370116783,-1
BBY.N,2020-07-01,Retailing,4.092943581306472,0.3267810843394412,-0.2107123893133345,0.4030933802078805,-1
BBY.N,2020-10-01,Retailing,3.0881747089435505,0.4902484322226489,-0.1850230173439432,0.2702839005424199,-1
BBY.N,2021-01-01,Retailing,0.5916680116100914,0.917972568423487,-0.190689750135347,-0.0829674900896027,-1
BBY.N,2021-04-01,Retailing,4.118484176408581,0.472076045633471,-0.1830552171177137,0.2145302317408336,-1
BBY.N,2021-07-01,Retailing,4.123239713875589,0.4899119065450716,-0.1909977393872614,0.1059675813908271,-1
BBY.N,2021-10-01,Retailing,2.299781165661311,0.4950439231281265,-0.1752789768427203,0.2210136262855351,-1
BBY.N,2022-01-01,Retailing,0.1397619423751586,0.8698493965299229,-0.2289660847905516,-0.148955253450077,-1
BBY.N,2022-04-01,Retailing,1.2137250957686143,0.3887859404330717,-0.2555474063916597,-0.042548851230528,-1
BBY.N,2022-07-01,Retailing,3.1087037522131524,0.3620321490656708,-0.2791793616149526,-0.2353987787099283,-1
HOLX.OQ,2013-01-01,Health Care Equipment & Services,0.9932517730102834,-0.4527270560543834,-0.377312770772624,-0.2537519315867552,-1
HOLX.OQ,2013-04-01,Health Care Equipment & Services,1.1210258835050098,-0.4548761931628118,-0.3712852478249095,-0.2548444699279595,1
HOLX.OQ,2013-07-01,Health Care Equipment & Services,1.38153304401818,-0.4542835714445981,-0.3782414414700146,-0.237512477045978,1
HOLX.OQ,2013-10-01,Health Care Equipment & Services,1.8117254818689328,-0.4546216114877245,-0.3745090793952361,-0.2217279982752844,1
HOLX.OQ,2014-01-01,Health Care Equipment & Services,2.2419854708651163,-0.4554351623132678,-0.3708183457167309,-0.2101561121311801,1
HOLX.OQ,2014-04-01,Health Care Equipment & Services,2.5729175271107136,-0.4543784716856749,-0.3736115016476664,-0.252372775371058,1
HOLX.OQ,2014-07-01,Health Care Equipment & Services,2.373043556642607,-0.453739745949633,-0.362974518556499,-0.2421924184780017,-1
HOLX.OQ,2014-10-01,Health Care Equipment & Services,2.879591638419177,-0.4513840662065915,-0.3654395382330573,-0.1996587556322751,-1
HOLX.OQ,2015-01-01,Health Care Equipment & Services,2.1348762485679367,-0.4520402912778674,-0.3594149316528189,-0.2111817424443037,-1
HOLX.OQ,2015-04-01,Health Care Equipment & Services,1.8386430551269053,-0.4518131364455026,-0.3464290070029902,-0.2425810231657418,-1
HOLX.OQ,2015-07-01,Health Care Equipment & Services,2.363868321410944,-0.4485824899407599,-0.3329506406949145,-0.2367998212961388,-1
HOLX.OQ,2015-10-01,Health Care Equipment & Services,1.1394342831883648,-0.4478337203081502,-0.3286659762674561,-0.242185782917494,-1
HOLX.OQ,2016-01-01,Health Care Equipment & Services,2.313920602657791,-0.4484731190955472,-0.3304301933494251,-0.2536619626684987,-1
HOLX.OQ,2016-04-01,Health Care Equipment & Services,1.299919145373145,-0.4486329687923965,-0.3410876565001282,-0.2624133490893149,-1
HOLX.OQ,2016-07-01,Health Care Equipment & Services,2.0784410413462524,-0.4466054015849928,-0.3430397162229895,-0.2690628289857563,-1
HOLX.OQ,2016-10-01,Health Care Equipment & Services,1.673351238177753,-0.445814566242686,-0.3336051165105352,-0.2784708677334027,-1
HOLX.OQ,2017-01-01,Health Care Equipment & Services,1.249901736214336,-0.445175167455289,-0.3295643859604932,-0.2326934209750182,-1
HOLX.OQ,2017-04-01,Health Care Equipment & Services,2.2717134293269585,-0.4467736644237815,-0.3236716871726514,-0.2593241550547922,-1
HOLX.OQ,2017-07-01,Health Care Equipment & Services,0.8552660300363806,-0.4391429446847146,-0.3169563044310432,-0.2509445868037307,-1
HOLX.OQ,2017-10-01,Health Care Equipment & Services,1.1518370499054076,-0.4394121652267765,-0.336676496238335,-0.2651931732330078,-1
HOLX.OQ,2018-01-01,Health Care Equipment & Services,2.3801940723210286,-0.4404049159756297,-0.3244762528764092,-0.1409923331450833,-1
HOLX.OQ,2018-04-01,Health Care Equipment & Services,0.5080216964332565,-0.4405563525305396,-0.3363764800188437,-0.2358229890627208,1
HOLX.OQ,2018-07-01,Health Care Equipment & Services,1.5435117623179335,-0.4376369922775559,-0.3320930335813688,-0.2655853505917813,-1
HOLX.OQ,2018-10-01,Health Care Equipment & Services,0.5429055172294024,-0.4385203721811965,-0.3296495070134329,-0.2531372887908223,-1
HOLX.OQ,2019-01-01,Health Care Equipment & Services,0.8989410935390421,-0.4370733117676138,-0.3251847435545107,-0.2115945477664763,-1
HOLX.OQ,2019-04-01,Health Care Equipment & Services,1.2068686074379615,-0.4381081282261642,-0.3149904314362988,-0.2707849819616376,1
HOLX.OQ,2019-07-01,Health Care Equipment & Services,1.3180155203665962,-0.4352476599667566,-0.3156107273770435,-0.2773039057958972,-1
HOLX.OQ,2019-10-01,Health Care Equipment & Services,0.126632650933366,-0.4341202989468724,-0.312433652952608,-0.2849221252949229,1
HOLX.OQ,2020-01-01,Health Care Equipment & Services,0.2247422726779067,-0.4354075096636058,-0.3060757339223341,-0.242904704402582,-1
