Instrument,Date,Earnings Per Share - Actual Surprise,"WACC Inflation Adjusted Risk Free Rate, (%)",Unemployment rate
EFX.N,2019-10-01,2.489,1.673179,3.6
EFX.N,2019-07-01,3.069,1.999952,3.7
EFX.N,2019-04-01,-2.057,2.413881,3.6
EFX.N,2019-01-01,4.496,2.691309,4.0
EFX.N,2018-10-01,-0.844,3.055485,3.8
EFX.N,2018-07-01,1.064,2.851013,3.8
EFX.N,2018-04-01,4.583,2.744341,4.0
EFX.N,2018-01-01,2.76,2.41084,4.0
EFX.N,2017-10-01,2.588,2.32644,4.2
EFX.N,2017-07-01,1.865,2.301898,4.3
EFX.N,2017-04-01,2.418,2.394592,4.4
EFX.N,2017-01-01,3.398,2.431507,4.7
EFX.N,2016-10-01,6.142,1.606498,4.9
EFX.N,2016-07-01,5.302,1.491713,4.8
EFX.N,2016-04-01,6.626,1.829833,5.1
EFX.N,2016-01-01,2.619,2.304994,4.8
EFX.N,2015-10-01,3.722,,5.0
EFX.N,2015-07-01,4.151,,5.2
EFX.N,2015-04-01,4.902,,5.4
EFX.N,2015-01-01,0.658,,5.7
EFX.N,2014-10-01,2.625,,5.7
EFX.N,2014-07-01,1.767,,6.2
EFX.N,2014-04-01,2.594,,6.2
EFX.N,2014-01-01,-0.085,,6.6
EFX.N,2013-10-01,1.747,,7.2
EFX.N,2013-07-01,2.397,,7.3
EFX.N,2013-04-01,0.578,,7.6
EFX.N,2013-01-01,3.885,,8.0
USB.N,2022-10-01,1.022,3.747421,3.7
USB.N,2022-07-01,2.015,3.092855,3.5
USB.N,2022-04-01,5.132,2.325202,3.6
USB.N,2022-01-01,-2.812,1.515266,4.0
USB.N,2021-10-01,12.174,1.527139,4.5
USB.N,2021-07-01,12.201,1.444323,5.4
USB.N,2021-04-01,51.572,1.745787,6.1
USB.N,2021-01-01,0.288,0.926432,6.3
USB.N,2020-10-01,8.644,0.677434,6.9
USB.N,2020-07-01,85.102,0.638068,10.2
USB.N,2020-04-01,23.404,0.671282,14.7
USB.N,2020-01-01,-0.404,1.917061,3.5
USB.N,2019-10-01,3.538,1.673179,3.6
USB.N,2019-07-01,2.102,1.999952,3.7
USB.N,2019-04-01,-0.163,2.413881,3.6
USB.N,2019-01-01,1.192,2.691309,4.0
USB.N,2018-10-01,1.48,3.055485,3.8
USB.N,2018-07-01,1.558,2.851013,3.8
USB.N,2018-04-01,0.569,2.744341,4.0
USB.N,2018-01-01,1.36,2.41084,4.0
USB.N,2017-10-01,-0.146,2.32644,4.2
USB.N,2017-07-01,0.736,2.301898,4.3
USB.N,2017-04-01,2.504,2.394592,4.4
USB.N,2017-01-01,1.448,2.431507,4.7
USB.N,2016-10-01,0.748,1.606498,4.9
USB.N,2016-07-01,2.218,1.491713,4.8
USB.N,2016-04-01,0.277,1.829833,5.1
USB.N,2016-01-01,0.096,2.304994,4.8
USB.N,2015-10-01,-0.398,,5.0
USB.N,2015-07-01,-0.165,,5.2
USB.N,2015-04-01,-0.141,,5.4
USB.N,2015-01-01,2.766,,5.7
USB.N,2014-10-01,-0.288,,5.7
USB.N,2014-07-01,1.53,,6.2
USB.N,2014-04-01,0.464,,6.2
USB.N,2014-01-01,1.258,,6.6
USB.N,2013-10-01,0.634,,7.2
USB.N,2013-07-01,-0.29,,7.3
USB.N,2013-04-01,0.0,,7.6
USB.N,2013-01-01,0.609,,8.0
CSGP.OQ,2022-10-01,25.303,3.747421,3.7
CSGP.OQ,2022-07-01,34.318,3.092855,3.5
CSGP.OQ,2022-04-01,14.004,2.325202,3.6
CSGP.OQ,2022-01-01,18.861,1.515266,4.0
CSGP.OQ,2021-10-01,9.089,1.527139,4.5
CSGP.OQ,2021-07-01,14.241,1.444323,5.4
CSGP.OQ,2021-04-01,14.659,1.745787,6.1
CSGP.OQ,2021-01-01,18.057,0.926432,6.3
CSGP.OQ,2020-10-01,9.215,0.677434,6.9
CSGP.OQ,2020-07-01,17.046,0.638068,10.2
CSGP.OQ,2020-04-01,7.568,0.671282,14.7
CSGP.OQ,2020-01-01,7.661,1.917061,3.5
CSGP.OQ,2019-10-01,3.725,1.673179,3.6
CSGP.OQ,2019-07-01,11.323,1.999952,3.7
CSGP.OQ,2019-04-01,3.735,2.413881,3.6
CSGP.OQ,2019-01-01,11.171,2.691309,4.0
CSGP.OQ,2018-10-01,4.096,3.055485,3.8
CSGP.OQ,2018-07-01,26.726,2.851013,3.8
CSGP.OQ,2018-04-01,20.143,2.744341,4.0
CSGP.OQ,2018-01-01,0.419,2.41084,4.0
CSGP.OQ,2017-10-01,24.448,2.32644,4.2
CSGP.OQ,2017-07-01,36.991,2.301898,4.3
CSGP.OQ,2017-04-01,11.229,2.394592,4.4
CSGP.OQ,2017-01-01,2.471,2.431507,4.7
CSGP.OQ,2016-10-01,7.651,1.606498,4.9
CSGP.OQ,2016-07-01,9.785,1.491713,4.8
CSGP.OQ,2016-04-01,38.126,1.829833,5.1
CSGP.OQ,2016-01-01,34.146,2.304994,4.8
CSGP.OQ,2015-10-01,18.98,,5.0
CSGP.OQ,2015-07-01,87.222,,5.2
CSGP.OQ,2015-04-01,62.609,,5.4
CSGP.OQ,2015-01-01,5.355,,5.7
CSGP.OQ,2014-10-01,10.406,,5.7
CSGP.OQ,2014-07-01,15.108,,6.2
CSGP.OQ,2014-04-01,7.333,,6.2
CSGP.OQ,2014-01-01,6.02,,6.6
CSGP.OQ,2013-10-01,13.6,,7.2
CSGP.OQ,2013-07-01,16.809,,7.3
CSGP.OQ,2013-04-01,7.798,,7.6
CSGP.OQ,2013-01-01,6.27,,8.0
HCA.N,2022-10-01,1.267,3.747421,3.7
HCA.N,2022-07-01,13.803,3.092855,3.5
HCA.N,2022-04-01,-3.028,2.325202,3.6
HCA.N,2022-01-01,-2.485,1.515266,4.0
HCA.N,2021-10-01,11.766,1.527139,4.5
HCA.N,2021-07-01,38.183,1.444323,5.4
HCA.N,2021-04-01,24.529,1.745787,6.1
HCA.N,2021-01-01,14.56,0.926432,6.3
HCA.N,2020-10-01,-17.188,0.677434,6.9
HCA.N,2020-07-01,483.74,0.638068,10.2
HCA.N,2020-04-01,-11.671,0.671282,14.7
HCA.N,2020-01-01,0.028,1.917061,3.5
HCA.N,2019-10-01,4.806,1.673179,3.6
HCA.N,2019-07-01,-10.294,1.999952,3.7
HCA.N,2019-04-01,27.742,2.413881,3.6
HCA.N,2019-01-01,15.751,2.691309,4.0
HCA.N,2018-10-01,13.451,3.055485,3.8
HCA.N,2018-07-01,6.075,2.851013,3.8
HCA.N,2018-04-01,12.109,2.744341,4.0
HCA.N,2018-01-01,13.771,2.41084,4.0
HCA.N,2017-10-01,-22.723,2.32644,4.2
HCA.N,2017-07-01,-3.045,2.301898,4.3
HCA.N,2017-04-01,-1.097,2.394592,4.4
HCA.N,2017-01-01,6.933,2.431507,4.7
HCA.N,2016-10-01,13.059,1.606498,4.9
HCA.N,2016-07-01,6.587,1.491713,4.8
HCA.N,2016-04-01,14.953,1.829833,5.1
HCA.N,2016-01-01,20.549,2.304994,4.8
HCA.N,2015-10-01,-2.157,,5.0
HCA.N,2015-07-01,2.17,,5.2
HCA.N,2015-04-01,12.944,,5.4
HCA.N,2015-01-01,8.255,,5.7
HCA.N,2014-10-01,11.776,,5.7
HCA.N,2014-07-01,48.337,,6.2
HCA.N,2014-04-01,-1.089,,6.2
HCA.N,2014-01-01,7.042,,6.6
HCA.N,2013-10-01,4.093,,7.2
HCA.N,2013-07-01,9.957,,7.3
HCA.N,2013-04-01,-6.573,,7.6
HCA.N,2013-01-01,12.082,,8.0
AVGO.OQ,2022-07-01,1.746,3.747421,3.5
AVGO.OQ,2022-04-01,4.191,3.092855,3.6
AVGO.OQ,2022-01-01,3.834,2.325202,4.0
AVGO.OQ,2021-10-01,0.863,1.515266,4.5
AVGO.OQ,2021-07-01,1.168,1.527139,5.4
AVGO.OQ,2021-04-01,3.029,1.444323,6.1
AVGO.OQ,2021-01-01,0.752,1.745787,6.3
AVGO.OQ,2020-10-01,1.613,0.926432,6.9
AVGO.OQ,2020-07-01,3.113,0.677434,10.2
AVGO.OQ,2020-04-01,-0.029,0.638068,14.7
AVGO.OQ,2020-01-01,-1.507,0.671282,3.5
AVGO.OQ,2019-10-01,0.664,1.917061,3.6
AVGO.OQ,2019-07-01,0.65,1.673179,3.7
AVGO.OQ,2019-04-01,0.989,1.999952,3.6
AVGO.OQ,2019-01-01,6.196,2.413881,4.0
AVGO.OQ,2018-10-01,4.893,2.691309,3.8
AVGO.OQ,2018-07-01,3.069,3.055485,3.8
AVGO.OQ,2018-04-01,2.47,2.851013,4.0
AVGO.OQ,2018-01-01,1.385,,4.0
AVGO.OQ,2017-10-01,1.585,,4.2
AVGO.OQ,2017-07-01,1.802,,4.3
AVGO.OQ,2017-04-01,5.388,,4.4
AVGO.OQ,2017-01-01,4.353,,4.7
AVGO.OQ,2016-10-01,2.737,,4.9
AVGO.OQ,2016-07-01,4.848,,4.8
AVGO.OQ,2016-04-01,6.414,,5.1
AVGO.OQ,2016-01-01,4.856,,4.8
AVGO.OQ,2015-10-01,5.525,,5.0
AVGO.OQ,2015-07-01,4.762,,5.2
AVGO.OQ,2015-04-01,5.918,,5.4
AVGO.OQ,2015-01-01,8.003,,5.7
AVGO.OQ,2014-10-01,17.755,,5.7
AVGO.OQ,2014-07-01,19.464,,6.2
AVGO.OQ,2014-04-01,11.764,,6.2
AVGO.OQ,2014-01-01,8.227,,6.6
AVGO.OQ,2013-10-01,8.159,,7.2
AVGO.OQ,2013-07-01,5.869,,7.3
AVGO.OQ,2013-04-01,5.882,,7.6
AVGO.OQ,2013-01-01,6.033,,8.0
AVGO.OQ,2012-10-01,5.446,,
DHR.N,2022-10-01,13.249,3.747421,3.7
DHR.N,2022-07-01,17.472,3.092855,3.5
DHR.N,2022-04-01,3.669,2.325202,3.6
DHR.N,2022-01-01,5.886,1.515266,4.0
DHR.N,2021-10-01,10.997,1.527139,4.5
DHR.N,2021-07-01,19.873,1.444323,5.4
DHR.N,2021-04-01,44.289,1.745787,6.1
DHR.N,2021-01-01,11.18,0.926432,6.3
DHR.N,2020-10-01,26.164,0.677434,6.9
DHR.N,2020-07-01,31.913,0.638068,10.2
DHR.N,2020-04-01,2.895,0.671282,14.7
DHR.N,2020-01-01,2.266,1.917061,3.5
DHR.N,2019-10-01,1.004,1.673179,3.6
DHR.N,2019-07-01,2.858,1.999952,3.7
DHR.N,2019-04-01,5.377,2.413881,3.6
DHR.N,2019-01-01,0.646,2.691309,4.0
DHR.N,2018-10-01,2.32,3.055485,3.8
DHR.N,2018-07-01,5.813,2.851013,3.8
DHR.N,2018-04-01,5.734,2.744341,4.0
DHR.N,2018-01-01,2.742,2.41084,4.0
DHR.N,2017-10-01,4.888,2.32644,4.2
DHR.N,2017-07-01,2.2,2.301898,4.3
DHR.N,2017-04-01,0.852,2.394592,4.4
DHR.N,2017-01-01,1.925,2.431507,4.7
DHR.N,2016-10-01,5.469,1.606498,4.9
DHR.N,2016-07-01,2.124,1.491713,4.8
DHR.N,2016-04-01,4.779,1.829833,5.1
DHR.N,2016-01-01,0.192,2.304994,4.8
DHR.N,2015-10-01,1.243,,5.0
DHR.N,2015-07-01,3.768,,5.2
DHR.N,2015-04-01,-0.087,,5.4
DHR.N,2015-01-01,1.349,,5.7
DHR.N,2014-10-01,0.855,,5.7
DHR.N,2014-07-01,-1.064,,6.2
DHR.N,2014-04-01,1.32,,6.2
DHR.N,2014-01-01,0.633,,6.6
DHR.N,2013-10-01,1.403,,7.2
DHR.N,2013-07-01,1.863,,7.3
DHR.N,2013-04-01,-1.821,,7.6
DHR.N,2013-01-01,0.578,,8.0
NWSA.OQ,2022-10-01,-20.619,3.747421,3.7
NWSA.OQ,2022-07-01,469.231,3.092855,3.5
NWSA.OQ,2022-04-01,10.345,2.325202,3.6
NWSA.OQ,2022-01-01,43.169,1.515266,4.0
NWSA.OQ,2021-10-01,67.675,1.527139,4.5
NWSA.OQ,2021-07-01,283.969,1.444323,5.4
NWSA.OQ,2021-04-01,76.471,1.745787,6.1
NWSA.OQ,2021-01-01,222.489,0.926432,6.3
NWSA.OQ,2020-10-01,2697.203,0.677434,6.9
NWSA.OQ,2020-07-01,65.843,0.638068,10.2
NWSA.OQ,2020-04-01,204.348,0.671282,14.7
NWSA.OQ,2020-01-01,23.288,1.917061,3.5
NWSA.OQ,2019-10-01,-21.353,1.673179,3.6
NWSA.OQ,2019-07-01,143.818,1.999952,3.7
NWSA.OQ,2019-04-01,5870.149,2.413881,3.6
NWSA.OQ,2019-01-01,31.071,2.691309,4.0
NWSA.OQ,2018-10-01,283.055,3.055485,3.8
NWSA.OQ,2018-07-01,37.931,2.851013,3.8
NWSA.OQ,2018-04-01,6.895,2.744341,4.0
NWSA.OQ,2018-01-01,27.51,2.41084,4.0
NWSA.OQ,2017-10-01,431.511,2.32644,4.2
NWSA.OQ,2017-07-01,18.462,2.301898,4.3
NWSA.OQ,2017-04-01,39.609,2.394592,4.4
NWSA.OQ,2017-01-01,2.942,2.431507,4.7
NWSA.OQ,2016-10-01,-107.039,1.606498,4.9
NWSA.OQ,2016-07-01,-20.0,1.491713,4.8
NWSA.OQ,2016-04-01,23.077,1.829833,5.1
NWSA.OQ,2016-01-01,-3.673,2.304994,4.8
NWSA.OQ,2015-10-01,-17.84,,5.0
NWSA.OQ,2015-07-01,34.615,,5.2
NWSA.OQ,2015-04-01,-22.68,,5.4
NWSA.OQ,2015-01-01,8.56,,5.7
NWSA.OQ,2014-10-01,172.727,,5.7
NWSA.OQ,2014-07-01,-69.231,,6.2
NWSA.OQ,2014-04-01,281.15,,6.2
NWSA.OQ,2014-01-01,53.747,,6.6
NWSA.OQ,2013-10-01,-41.177,,7.2
NWSA.OQ,2013-07-01,639.552,,7.3
NWSA.OQ,2013-04-01,,,7.6
NWSA.OQ,2013-01-01,,,8.0
RTX.N,2022-10-01,6.355,3.747421,3.7
RTX.N,2022-07-01,3.408,3.092855,3.5
RTX.N,2022-04-01,13.272,2.325202,3.6
RTX.N,2022-01-01,5.517,1.515266,4.0
RTX.N,2021-10-01,16.195,1.527139,4.5
RTX.N,2021-07-01,10.799,1.444323,5.4
RTX.N,2021-04-01,3.866,1.745787,6.1
RTX.N,2021-01-01,5.828,0.926432,6.3
RTX.N,2020-10-01,15.169,0.677434,6.9
RTX.N,2020-07-01,222.407,0.638068,10.2
RTX.N,2020-04-01,45.322,0.671282,14.7
RTX.N,2020-01-01,5.46,1.917061,3.5
RTX.N,2019-10-01,8.726,1.673179,3.6
RTX.N,2019-07-01,7.521,1.999952,3.7
RTX.N,2019-04-01,11.479,2.413881,3.6
RTX.N,2019-01-01,27.226,2.691309,4.0
RTX.N,2018-10-01,6.353,3.055485,3.8
RTX.N,2018-07-01,6.61,2.851013,3.8
RTX.N,2018-04-01,16.832,2.744341,4.0
RTX.N,2018-01-01,2.531,2.41084,4.0
RTX.N,2017-10-01,2.517,2.32644,4.2
RTX.N,2017-07-01,3.943,2.301898,4.3
RTX.N,2017-04-01,6.515,2.394592,4.4
RTX.N,2017-01-01,0.164,2.431507,4.7
RTX.N,2016-10-01,5.867,1.606498,4.9
RTX.N,2016-07-01,8.244,1.491713,4.8
RTX.N,2016-04-01,2.008,1.829833,5.1
RTX.N,2016-01-01,-9.74,2.304994,4.8
RTX.N,2015-10-01,3.709,,5.0
RTX.N,2015-07-01,0.934,,5.2
RTX.N,2015-04-01,9.143,,5.4
RTX.N,2015-01-01,-0.065,,5.7
RTX.N,2014-10-01,12.794,,5.7
RTX.N,2014-07-01,7.45,,6.2
RTX.N,2014-04-01,4.183,,6.2
RTX.N,2014-01-01,3.474,,6.6
RTX.N,2013-10-01,0.8,,7.2
RTX.N,2013-07-01,8.077,,7.3
RTX.N,2013-04-01,7.524,,7.6
RTX.N,2013-01-01,1.205,,8.0
AAPL.OQ,2022-10-01,1.553,3.747421,3.7
AAPL.OQ,2022-07-01,3.249,3.092855,3.5
AAPL.OQ,2022-04-01,6.44,2.325202,3.6
AAPL.OQ,2022-01-01,11.17,1.515266,4.0
AAPL.OQ,2021-10-01,0.303,1.527139,4.5
AAPL.OQ,2021-07-01,29.123,1.444323,5.4
AAPL.OQ,2021-04-01,41.889,1.745787,6.1
AAPL.OQ,2021-01-01,19.02,0.926432,6.3
AAPL.OQ,2020-10-01,4.253,0.677434,6.9
AAPL.OQ,2020-07-01,26.251,0.638068,10.2
AAPL.OQ,2020-04-01,12.777,0.671282,14.7
AAPL.OQ,2020-01-01,9.734,1.917061,3.5
AAPL.OQ,2019-10-01,6.715,1.673179,3.6
AAPL.OQ,2019-07-01,3.899,1.999952,3.7
AAPL.OQ,2019-04-01,4.175,2.413881,3.6
AAPL.OQ,2019-01-01,0.313,2.691309,4.0
AAPL.OQ,2018-10-01,4.561,3.055485,3.8
AAPL.OQ,2018-07-01,7.273,2.851013,3.8
AAPL.OQ,2018-04-01,2.138,2.744341,4.0
AAPL.OQ,2018-01-01,0.856,2.41084,4.0
AAPL.OQ,2017-10-01,10.852,2.32644,4.2
AAPL.OQ,2017-07-01,6.266,2.301898,4.3
AAPL.OQ,2017-04-01,3.967,2.394592,4.4
AAPL.OQ,2017-01-01,4.549,2.431507,4.7
AAPL.OQ,2016-10-01,0.841,1.606498,4.9
AAPL.OQ,2016-07-01,2.599,1.491713,4.8
AAPL.OQ,2016-04-01,-4.886,1.829833,5.1
AAPL.OQ,2016-01-01,1.633,2.304994,4.8
AAPL.OQ,2015-10-01,4.261,,5.0
AAPL.OQ,2015-07-01,2.126,,5.2
AAPL.OQ,2015-04-01,7.935,,5.4
AAPL.OQ,2015-01-01,17.607,,5.7
AAPL.OQ,2014-10-01,8.802,,5.7
AAPL.OQ,2014-07-01,3.978,,6.2
AAPL.OQ,2014-04-01,13.989,,6.2
AAPL.OQ,2014-01-01,3.081,,6.6
AAPL.OQ,2013-10-01,3.822,,7.2
AAPL.OQ,2013-07-01,2.049,,7.3
AAPL.OQ,2013-04-01,0.881,,7.6
AAPL.OQ,2013-01-01,2.52,,8.0
CME.OQ,2022-10-01,2.245,3.747421,3.7
CME.OQ,2022-07-01,1.829,3.092855,3.5
CME.OQ,2022-04-01,5.444,2.325202,3.6
CME.OQ,2022-01-01,1.195,1.515266,4.0
CME.OQ,2021-10-01,2.578,1.527139,4.5
CME.OQ,2021-07-01,2.09,1.444323,5.4
CME.OQ,2021-04-01,2.539,1.745787,6.1
CME.OQ,2021-01-01,1.645,0.926432,6.3
CME.OQ,2020-10-01,-2.158,0.677434,6.9
CME.OQ,2020-07-01,0.683,0.638068,10.2
CME.OQ,2020-04-01,4.36,0.671282,14.7
CME.OQ,2020-01-01,-1.506,1.917061,3.5
CME.OQ,2019-10-01,7.748,1.673179,3.6
CME.OQ,2019-07-01,-0.279,1.999952,3.7
CME.OQ,2019-04-01,1.267,2.413881,3.6
CME.OQ,2019-01-01,3.094,2.691309,4.0
CME.OQ,2018-10-01,1.541,3.055485,3.8
CME.OQ,2018-07-01,1.228,2.851013,3.8
CME.OQ,2018-04-01,0.42,2.744341,4.0
CME.OQ,2018-01-01,2.607,2.41084,4.0
CME.OQ,2017-10-01,2.763,2.32644,4.2
CME.OQ,2017-07-01,2.075,2.301898,4.3
CME.OQ,2017-04-01,1.486,2.394592,4.4
CME.OQ,2017-01-01,3.167,2.431507,4.7
CME.OQ,2016-10-01,1.229,1.606498,4.9
CME.OQ,2016-07-01,2.847,1.491713,4.8
CME.OQ,2016-04-01,-0.208,1.829833,5.1
CME.OQ,2016-01-01,2.351,2.304994,4.8
CME.OQ,2015-10-01,2.874,,5.0
CME.OQ,2015-07-01,2.854,,5.2
CME.OQ,2015-04-01,3.419,,5.4
CME.OQ,2015-01-01,2.213,,5.7
CME.OQ,2014-10-01,1.426,,5.7
CME.OQ,2014-07-01,-2.877,,6.2
CME.OQ,2014-04-01,-0.346,,6.2
CME.OQ,2014-01-01,-5.783,,6.6
CME.OQ,2013-10-01,2.674,,7.2
CME.OQ,2013-07-01,4.138,,7.3
CME.OQ,2013-04-01,0.329,,7.6
CME.OQ,2013-01-01,-0.683,,8.0
MRO.N,2022-10-01,4.126,3.747421,3.7
MRO.N,2022-07-01,4.415,3.092855,3.5
MRO.N,2022-04-01,11.146,2.325202,3.6
MRO.N,2022-01-01,39.967,1.515266,4.0
MRO.N,2021-10-01,26.949,1.527139,4.5
MRO.N,2021-07-01,22.679,1.444323,5.4
MRO.N,2021-04-01,99.563,1.745787,6.1
MRO.N,2021-01-01,39.265,0.926432,6.3
MRO.N,2020-10-01,-1.504,0.677434,6.9
MRO.N,2020-07-01,5.22,0.638068,10.2
MRO.N,2020-04-01,-11.531,0.671282,14.7
MRO.N,2020-01-01,-32.666,1.917061,3.5
MRO.N,2019-10-01,126.868,1.673179,3.6
MRO.N,2019-07-01,77.544,1.999952,3.7
MRO.N,2019-04-01,51.369,2.413881,3.6
MRO.N,2019-01-01,4.464,2.691309,4.0
MRO.N,2018-10-01,16.099,3.055485,3.8
MRO.N,2018-07-01,-25.581,2.851013,3.8
MRO.N,2018-04-01,28.37,2.744341,4.0
MRO.N,2018-01-01,707.382,2.41084,4.0
MRO.N,2017-10-01,39.868,2.32644,4.2
MRO.N,2017-07-01,-2.564,2.301898,4.3
MRO.N,2017-04-01,27.212,2.394592,4.4
MRO.N,2017-01-01,31.68,2.431507,4.7
MRO.N,2016-10-01,44.391,1.606498,4.9
MRO.N,2016-07-01,6.0,1.491713,4.8
MRO.N,2016-04-01,6.503,1.829833,5.1
MRO.N,2016-01-01,-1.034,2.304994,4.8
MRO.N,2015-10-01,50.275,,5.0
MRO.N,2015-07-01,0.271,,5.2
MRO.N,2015-04-01,17.802,,5.4
MRO.N,2015-01-01,-100.0,,5.7
MRO.N,2014-10-01,27.974,,5.7
MRO.N,2014-07-01,18.943,,6.2
MRO.N,2014-04-01,22.583,,6.2
MRO.N,2014-01-01,-15.929,,6.6
MRO.N,2013-10-01,13.599,,7.2
MRO.N,2013-07-01,-5.105,,7.3
MRO.N,2013-04-01,-28.819,,7.6
MRO.N,2013-01-01,-17.588,,8.0
ADM.N,2022-10-01,29.193,3.747421,3.7
ADM.N,2022-07-01,25.375,3.092855,3.5
ADM.N,2022-04-01,35.098,2.325202,3.6
ADM.N,2022-01-01,9.649,1.515266,4.0
ADM.N,2021-10-01,9.357,1.527139,4.5
ADM.N,2021-07-01,29.406,1.444323,5.4
ADM.N,2021-04-01,33.072,1.745787,6.1
ADM.N,2021-01-01,10.1,0.926432,6.3
ADM.N,2020-10-01,24.603,0.677434,6.9
ADM.N,2020-07-01,66.367,0.638068,10.2
ADM.N,2020-04-01,16.576,0.671282,14.7
ADM.N,2020-01-01,17.715,1.917061,3.5
ADM.N,2019-10-01,11.706,1.673179,3.6
ADM.N,2019-07-01,-0.902,1.999952,3.7
ADM.N,2019-04-01,-22.841,2.413881,3.6
ADM.N,2019-01-01,-4.414,2.691309,4.0
ADM.N,2018-10-01,10.301,3.055485,3.8
ADM.N,2018-07-01,33.026,2.851013,3.8
ADM.N,2018-04-01,37.31,2.744341,4.0
ADM.N,2018-01-01,16.512,2.41084,4.0
ADM.N,2017-10-01,-18.874,2.32644,4.2
ADM.N,2017-07-01,9.231,2.301898,4.3
ADM.N,2017-04-01,-2.512,2.394592,4.4
ADM.N,2017-01-01,-2.079,2.431507,4.7
ADM.N,2016-10-01,27.65,1.606498,4.9
ADM.N,2016-07-01,-8.298,1.491713,4.8
ADM.N,2016-04-01,-6.116,1.829833,5.1
ADM.N,2016-01-01,-5.105,2.304994,4.8
ADM.N,2015-10-01,-13.759,,5.0
ADM.N,2015-07-01,-8.777,,5.2
ADM.N,2015-04-01,7.948,,5.4
ADM.N,2015-01-01,6.021,,5.7
ADM.N,2014-10-01,10.719,,5.7
ADM.N,2014-07-01,4.992,,6.2
ADM.N,2014-04-01,-13.33,,6.2
ADM.N,2014-01-01,11.53,,6.6
ADM.N,2013-10-01,-1.393,,7.2
ADM.N,2013-07-01,4.569,,7.3
ADM.N,2013-04-01,-6.087,,7.6
ADM.N,2013-01-01,1.695,,8.0
APD.N,2022-10-01,4.661,3.747421,3.7
APD.N,2022-07-01,0.501,3.092855,3.5
APD.N,2022-04-01,1.234,2.325202,3.6
APD.N,2022-01-01,0.474,1.515266,4.0
APD.N,2021-10-01,0.686,1.527139,4.5
APD.N,2021-07-01,-2.461,1.444323,5.4
APD.N,2021-04-01,-1.704,1.745787,6.1
APD.N,2021-01-01,-3.051,0.926432,6.3
APD.N,2020-10-01,-1.071,0.677434,6.9
APD.N,2020-07-01,1.147,0.638068,10.2
APD.N,2020-04-01,7.172,0.671282,14.7
APD.N,2020-01-01,2.981,1.917061,3.5
APD.N,2019-10-01,-1.056,1.673179,3.6
APD.N,2019-07-01,1.088,1.999952,3.7
APD.N,2019-04-01,2.734,2.413881,3.6
APD.N,2019-01-01,-0.585,2.691309,4.0
APD.N,2018-10-01,0.328,3.055485,3.8
APD.N,2018-07-01,5.847,2.851013,3.8
APD.N,2018-04-01,1.551,2.744341,4.0
APD.N,2018-01-01,4.878,2.41084,4.0
APD.N,2017-10-01,4.586,2.32644,4.2
APD.N,2017-07-01,3.651,2.301898,4.3
APD.N,2017-04-01,3.836,2.394592,4.4
APD.N,2017-01-01,-0.429,2.431507,4.7
APD.N,2016-10-01,1.655,1.606498,4.9
APD.N,2016-07-01,0.464,1.491713,4.8
APD.N,2016-04-01,0.8,1.829833,5.1
APD.N,2016-01-01,4.292,2.304994,4.8
APD.N,2015-10-01,0.9,,5.0
APD.N,2015-07-01,4.399,,5.2
APD.N,2015-04-01,0.293,,5.4
APD.N,2015-01-01,4.066,,5.7
APD.N,2014-10-01,2.832,,5.7
APD.N,2014-07-01,0.991,,6.2
APD.N,2014-04-01,-2.449,,6.2
APD.N,2014-01-01,0.607,,6.6
APD.N,2013-10-01,0.259,,7.2
APD.N,2013-07-01,0.351,,7.3
APD.N,2013-04-01,0.366,,7.6
APD.N,2013-01-01,0.949,,8.0
FANG.OQ,2022-10-01,2.361,3.747421,3.7
FANG.OQ,2022-07-01,7.445,3.092855,3.5
FANG.OQ,2022-04-01,14.969,2.325202,3.6
FANG.OQ,2022-01-01,7.474,1.515266,4.0
FANG.OQ,2021-10-01,6.289,1.527139,4.5
FANG.OQ,2021-07-01,9.605,1.444323,5.4
FANG.OQ,2021-04-01,28.108,1.745787,6.1
FANG.OQ,2021-01-01,0.754,0.926432,6.3
FANG.OQ,2020-10-01,69.515,0.677434,6.9
FANG.OQ,2020-07-01,861.539,0.638068,10.2
FANG.OQ,2020-04-01,12.163,0.671282,14.7
FANG.OQ,2020-01-01,7.012,1.917061,3.5
FANG.OQ,2019-10-01,-15.742,1.673179,3.6
FANG.OQ,2019-07-01,-4.477,1.999952,3.7
FANG.OQ,2019-04-01,1.279,2.413881,3.6
FANG.OQ,2019-01-01,-25.134,2.691309,4.0
FANG.OQ,2018-10-01,5.948,3.055485,3.8
FANG.OQ,2018-07-01,-2.204,2.851013,3.8
FANG.OQ,2018-04-01,3.747,2.744341,4.0
FANG.OQ,2018-01-01,3.406,2.41084,4.0
FANG.OQ,2017-10-01,9.319,2.32644,4.2
FANG.OQ,2017-07-01,37.47,2.301898,4.3
FANG.OQ,2017-04-01,73.056,2.394592,4.4
FANG.OQ,2017-01-01,72.437,2.431507,4.7
FANG.OQ,2016-10-01,59.494,1.606498,4.9
FANG.OQ,2016-07-01,64.121,1.491713,4.8
FANG.OQ,2016-04-01,138.363,1.829833,5.1
FANG.OQ,2016-01-01,30.13,2.304994,4.8
FANG.OQ,2015-10-01,23.634,,5.0
FANG.OQ,2015-07-01,11.186,,5.2
FANG.OQ,2015-04-01,-128.152,,5.4
