Instrument,Date,GICS Industry Group Name,Earnings Per Share - Actual Surprise,Earnings Per Share - Actual Surprise AbsVals
CLX.N,2022-04-01,Household & Personal Products,34.58120588869827,34.58120588869827
CLX.N,2022-07-01,Household & Personal Products,0.0656344484016397,0.0656344484016397
CLX.N,2022-10-01,Household & Personal Products,25.14802454516095,25.14802454516095
AXP.N,2013-01-01,Diversified Financials,0.2925967501518359,0.2925967501518359
AXP.N,2013-04-01,Diversified Financials,2.439849992428341,2.439849992428341
AXP.N,2013-07-01,Diversified Financials,4.180338627116429,4.180338627116429
AXP.N,2013-10-01,Diversified Financials,2.323144676740727,2.323144676740727
AXP.N,2014-01-01,Diversified Financials,-0.4697826260052565,0.4697826260052565
AXP.N,2014-04-01,Diversified Financials,2.6456333158398486,2.6456333158398486
AXP.N,2014-07-01,Diversified Financials,0.0964697860981838,0.0964697860981838
AXP.N,2014-10-01,Diversified Financials,2.590407796870992,2.590407796870992
AXP.N,2015-01-01,Diversified Financials,-11.713198153213792,11.713198153213792
AXP.N,2015-04-01,Diversified Financials,8.39393872812895,8.39393872812895
AXP.N,2015-07-01,Diversified Financials,7.50490207211913,7.50490207211913
AXP.N,2015-10-01,Diversified Financials,-5.415713196033559,5.415713196033559
AXP.N,2016-01-01,Diversified Financials,9.557317181793886,9.557317181793886
AXP.N,2016-04-01,Diversified Financials,6.1382023305871005,6.1382023305871005
AXP.N,2016-07-01,Diversified Financials,7.808962518417374,7.808962518417374
AXP.N,2016-10-01,Diversified Financials,24.11824331312964,24.11824331312964
AXP.N,2017-01-01,Diversified Financials,-9.982712589122226,9.982712589122226
AXP.N,2017-04-01,Diversified Financials,4.968783537134673,4.968783537134673
AXP.N,2017-07-01,Diversified Financials,2.449733421612016,2.449733421612016
AXP.N,2017-10-01,Diversified Financials,1.6046765245781704,1.6046765245781704
AXP.N,2018-01-01,Diversified Financials,2.647393210979377,2.647393210979377
AXP.N,2018-04-01,Diversified Financials,8.992464284458622,8.992464284458622
AXP.N,2018-07-01,Diversified Financials,0.9153682039806776,0.9153682039806776
AXP.N,2018-10-01,Diversified Financials,6.437787679259917,6.437787679259917
AXP.N,2019-01-01,Diversified Financials,-3.2279593334964787,3.2279593334964787
AXP.N,2019-04-01,Diversified Financials,1.2553650230721094,1.2553650230721094
AXP.N,2019-07-01,Diversified Financials,1.6469756341887347,1.6469756341887347
AXP.N,2019-10-01,Diversified Financials,2.3435693303876897,2.3435693303876897
AXP.N,2020-01-01,Diversified Financials,0.8635509932326881,0.8635509932326881
AXP.N,2020-04-01,Diversified Financials,-71.23977609113484,71.23977609113484
AXP.N,2020-07-01,Diversified Financials,-355.1020408163265,355.1020408163265
AXP.N,2020-10-01,Diversified Financials,-4.047002206918945,4.047002206918945
AXP.N,2021-01-01,Diversified Financials,34.78327462092204,34.78327462092204
AXP.N,2021-04-01,Diversified Financials,70.10181276384407,70.10181276384407
AXP.N,2021-07-01,Diversified Financials,67.88281779318037,67.88281779318037
AXP.N,2021-10-01,Diversified Financials,25.98862217288748,25.98862217288748
AXP.N,2022-01-01,Diversified Financials,16.73860192136745,16.73860192136745
AXP.N,2022-04-01,Diversified Financials,11.963253086166596,11.963253086166596
AXP.N,2022-07-01,Diversified Financials,6.53732951954565,6.53732951954565
AXP.N,2022-10-01,Diversified Financials,2.400397993449693,2.400397993449693
WRB.N,2013-01-01,Insurance,28.851642129105333,28.851642129105333
WRB.N,2013-04-01,Insurance,-0.4027617951668578,0.4027617951668578
WRB.N,2013-07-01,Insurance,3.472245318788042,3.472245318788042
WRB.N,2013-10-01,Insurance,4.33536585365854,4.33536585365854
WRB.N,2014-01-01,Insurance,10.20098596890406,10.20098596890406
WRB.N,2014-04-01,Insurance,26.928459231757813,26.928459231757813
WRB.N,2014-07-01,Insurance,6.608161474330847,6.608161474330847
WRB.N,2014-10-01,Insurance,17.798114670067253,17.798114670067253
WRB.N,2015-01-01,Insurance,-10.585641449634837,10.585641449634837
WRB.N,2015-04-01,Insurance,9.017323317491948,9.017323317491948
WRB.N,2015-07-01,Insurance,0.1585844253401105,0.1585844253401105
WRB.N,2015-10-01,Insurance,9.308108108108115,9.308108108108115
WRB.N,2016-01-01,Insurance,10.242189459602576,10.242189459602576
WRB.N,2016-04-01,Insurance,5.140609218010745,5.140609218010745
WRB.N,2016-07-01,Insurance,7.17877834308737,7.17877834308737
WRB.N,2016-10-01,Insurance,4.10999015093034,4.10999015093034
WRB.N,2017-01-01,Insurance,5.162314240369343,5.162314240369343
WRB.N,2017-04-01,Insurance,0.5494327914417696,0.5494327914417696
WRB.N,2017-07-01,Insurance,-16.077066060838515,16.077066060838515
WRB.N,2017-10-01,Insurance,14.585937499999991,14.585937499999991
WRB.N,2018-01-01,Insurance,1.231185939856568,1.231185939856568
WRB.N,2018-04-01,Insurance,12.104931264976662,12.104931264976662
WRB.N,2018-07-01,Insurance,16.230352376587305,16.230352376587305
WRB.N,2018-10-01,Insurance,32.23004383052198,32.23004383052198
WRB.N,2019-01-01,Insurance,18.88677043908824,18.88677043908824
WRB.N,2019-04-01,Insurance,0.4130628266277135,0.4130628266277135
WRB.N,2019-07-01,Insurance,28.77974087161366,28.77974087161366
WRB.N,2019-10-01,Insurance,26.77181208053691,26.77181208053691
WRB.N,2020-01-01,Insurance,-0.5149438816259632,0.5149438816259632
WRB.N,2020-04-01,Insurance,23.88352290130895,23.88352290130895
WRB.N,2020-07-01,Insurance,-76.53546078488883,76.53546078488883
WRB.N,2020-10-01,Insurance,-4.215296198054825,4.215296198054825
WRB.N,2021-01-01,Insurance,16.498565920185396,16.498565920185396
WRB.N,2021-04-01,Insurance,33.08687615526801,33.08687615526801
WRB.N,2021-07-01,Insurance,16.482236458940026,16.482236458940026
WRB.N,2021-10-01,Insurance,33.501221232762404,33.501221232762404
WRB.N,2022-01-01,Insurance,21.02084643403771,21.02084643403771
WRB.N,2022-04-01,Insurance,16.32702699844546,16.32702699844546
WRB.N,2022-07-01,Insurance,30.11908219575952,30.11908219575952
WRB.N,2022-10-01,Insurance,18.290526217162668,18.290526217162668
FANG.OQ,2013-01-01,Energy,43.99999999999999,43.99999999999999
FANG.OQ,2013-04-01,Energy,-30.35807556148801,30.35807556148801
FANG.OQ,2013-07-01,Energy,15.767538782125497,15.767538782125497
FANG.OQ,2013-10-01,Energy,1.8359568215543025,1.8359568215543025
FANG.OQ,2014-01-01,Energy,-2.6147928129717024,2.6147928129717024
FANG.OQ,2014-04-01,Energy,-5.73755913634261,5.73755913634261
FANG.OQ,2014-07-01,Energy,1.2658227848101156,1.2658227848101156
FANG.OQ,2014-10-01,Energy,-0.295843480819205,0.295843480819205
FANG.OQ,2015-01-01,Energy,-46.81436378975168,46.81436378975168
FANG.OQ,2015-04-01,Energy,-128.15243262611008,128.15243262611008
FANG.OQ,2015-07-01,Energy,11.186440677966088,11.186440677966088
FANG.OQ,2015-10-01,Energy,23.63231748779132,23.63231748779132
FANG.OQ,2016-01-01,Energy,30.129456372977938,30.129456372977938
FANG.OQ,2016-04-01,Energy,-138.36562440053711,138.36562440053711
FANG.OQ,2016-07-01,Energy,64.12069183183942,64.12069183183942
FANG.OQ,2016-10-01,Energy,59.49434385799098,59.49434385799098
FANG.OQ,2017-01-01,Energy,72.43691682792712,72.43691682792712
FANG.OQ,2017-04-01,Energy,73.05644302449413,73.05644302449413
FANG.OQ,2017-07-01,Energy,37.46989409319358,37.46989409319358
FANG.OQ,2017-10-01,Energy,9.3192615607174,9.3192615607174
FANG.OQ,2018-01-01,Energy,3.4057615569195674,3.4057615569195674
FANG.OQ,2018-04-01,Energy,3.746908152356124,3.746908152356124
FANG.OQ,2018-07-01,Energy,-2.2043989568469144,2.2043989568469144
FANG.OQ,2018-10-01,Energy,5.947660586835845,5.947660586835845
FANG.OQ,2019-01-01,Energy,-25.13441774994896,25.13441774994896
FANG.OQ,2019-04-01,Energy,1.2787351087471277,1.2787351087471277
FANG.OQ,2019-07-01,Energy,-4.477209385957025,4.477209385957025
FANG.OQ,2019-10-01,Energy,-15.741929567131328,15.741929567131328
FANG.OQ,2020-01-01,Energy,7.012359095773281,7.012359095773281
FANG.OQ,2020-04-01,Energy,12.163123859030296,12.163123859030296
FANG.OQ,2020-10-01,Energy,69.5146958304853,69.5146958304853
FANG.OQ,2021-01-01,Energy,0.754429508760711,0.754429508760711
FANG.OQ,2021-04-01,Energy,28.108011763657416,28.108011763657416
FANG.OQ,2021-07-01,Energy,9.604555896040068,9.604555896040068
FANG.OQ,2021-10-01,Energy,6.289135370421256,6.289135370421256
FANG.OQ,2022-01-01,Energy,7.474034510119731,7.474034510119731
FANG.OQ,2022-04-01,Energy,14.968958381237062,14.968958381237062
FANG.OQ,2022-07-01,Energy,7.4448490301088786,7.4448490301088786
FANG.OQ,2022-10-01,Energy,2.360936033892849,2.360936033892849
APD.N,2013-01-01,Materials,0.9489198465576512,0.9489198465576512
APD.N,2013-04-01,Materials,0.3663003663003747,0.3663003663003747
APD.N,2013-07-01,Materials,0.3512293025589635,0.3512293025589635
APD.N,2013-10-01,Materials,0.2598571808564967,0.2598571808564967
APD.N,2014-01-01,Materials,0.607398397789652,0.607398397789652
APD.N,2014-04-01,Materials,-2.449118346955965,2.449118346955965
APD.N,2014-07-01,Materials,0.9912358975423128,0.9912358975423128
APD.N,2014-10-01,Materials,2.8315854028706067,2.8315854028706067
APD.N,2015-01-01,Materials,4.06595767536792,4.06595767536792
APD.N,2015-04-01,Materials,0.2931147159116738,0.2931147159116738
APD.N,2015-07-01,Materials,4.399324251646654,4.399324251646654
APD.N,2015-10-01,Materials,0.8997821229979414,0.8997821229979414
APD.N,2016-01-01,Materials,4.291782627801379,4.291782627801379
APD.N,2016-04-01,Materials,0.7997518775338404,0.7997518775338404
APD.N,2016-07-01,Materials,0.4641233197113715,0.4641233197113715
APD.N,2016-10-01,Materials,1.6547985110859291,1.6547985110859291
APD.N,2017-01-01,Materials,-0.4287659263172831,0.4287659263172831
APD.N,2017-04-01,Materials,3.836127711175812,3.836127711175812
APD.N,2017-07-01,Materials,3.651028972033065,3.651028972033065
APD.N,2017-10-01,Materials,4.586349104479388,4.586349104479388
APD.N,2018-01-01,Materials,4.878359290222066,4.878359290222066
APD.N,2018-04-01,Materials,1.5511794189609664,1.5511794189609664
APD.N,2018-07-01,Materials,5.846527962481476,5.846527962481476
APD.N,2018-10-01,Materials,0.3275695144647235,0.3275695144647235
APD.N,2019-01-01,Materials,-0.584732808107152,0.584732808107152
APD.N,2019-04-01,Materials,2.734228690673654,2.734228690673654
APD.N,2019-07-01,Materials,1.087741364451576,1.087741364451576
APD.N,2019-10-01,Materials,-1.055696489438682,1.055696489438682
APD.N,2020-01-01,Materials,2.980664658383316,2.980664658383316
APD.N,2020-04-01,Materials,7.171780360892477,7.171780360892477
APD.N,2020-07-01,Materials,1.1473429951690677,1.1473429951690677
APD.N,2020-10-01,Materials,-1.0710526672418654,1.0710526672418654
APD.N,2021-01-01,Materials,-3.0507017391423665,3.0507017391423665
APD.N,2021-04-01,Materials,-1.7041104694573868,1.7041104694573868
APD.N,2021-07-01,Materials,-2.461269523580303,2.461269523580303
APD.N,2021-10-01,Materials,0.6863519850454587,0.6863519850454587
APD.N,2022-01-01,Materials,0.4736615472943923,0.4736615472943923
APD.N,2022-04-01,Materials,1.2335176520629485,1.2335176520629485
APD.N,2022-07-01,Materials,0.5009704864707395,0.5009704864707395
APD.N,2022-10-01,Materials,4.660848151233124,4.660848151233124
ADM.N,2013-01-01,"Food, Beverage & Tobacco",1.6949152542372898,1.6949152542372898
ADM.N,2013-04-01,"Food, Beverage & Tobacco",-6.0867523625051305,6.0867523625051305
ADM.N,2013-07-01,"Food, Beverage & Tobacco",4.569220277335759,4.569220277335759
ADM.N,2013-10-01,"Food, Beverage & Tobacco",-1.3933547695605584,1.3933547695605584
ADM.N,2014-01-01,"Food, Beverage & Tobacco",11.529837166437726,11.529837166437726
ADM.N,2014-04-01,"Food, Beverage & Tobacco",-13.329631786357544,13.329631786357544
ADM.N,2014-07-01,"Food, Beverage & Tobacco",4.991886990550735,4.991886990550735
ADM.N,2014-10-01,"Food, Beverage & Tobacco",10.719265152136478,10.719265152136478
ADM.N,2015-01-01,"Food, Beverage & Tobacco",6.020928531292078,6.020928531292078
ADM.N,2015-04-01,"Food, Beverage & Tobacco",7.947456225203631,7.947456225203631
ADM.N,2015-07-01,"Food, Beverage & Tobacco",-8.777157800313207,8.777157800313207
ADM.N,2015-10-01,"Food, Beverage & Tobacco",-13.759648139364405,13.759648139364405
ADM.N,2016-01-01,"Food, Beverage & Tobacco",-5.105628325192116,5.105628325192116
ADM.N,2016-04-01,"Food, Beverage & Tobacco",-6.11587982832618,6.11587982832618
ADM.N,2016-07-01,"Food, Beverage & Tobacco",-8.29791992842765,8.29791992842765
ADM.N,2016-10-01,"Food, Beverage & Tobacco",27.650367806144523,27.650367806144523
ADM.N,2017-01-01,"Food, Beverage & Tobacco",-2.078546062251938,2.078546062251938
ADM.N,2017-04-01,"Food, Beverage & Tobacco",-2.511942287069839,2.511942287069839
ADM.N,2017-07-01,"Food, Beverage & Tobacco",9.230975605082104,9.230975605082104
ADM.N,2017-10-01,"Food, Beverage & Tobacco",-18.873605076709516,18.873605076709516
ADM.N,2018-01-01,"Food, Beverage & Tobacco",16.512027735546102,16.512027735546102
ADM.N,2018-04-01,"Food, Beverage & Tobacco",37.30993679704381,37.30993679704381
ADM.N,2018-07-01,"Food, Beverage & Tobacco",33.02554873038852,33.02554873038852
ADM.N,2018-10-01,"Food, Beverage & Tobacco",10.301170151544216,10.301170151544216
ADM.N,2019-01-01,"Food, Beverage & Tobacco",-4.414320472714635,4.414320472714635
ADM.N,2019-04-01,"Food, Beverage & Tobacco",-22.840800442826705,22.840800442826705
ADM.N,2019-07-01,"Food, Beverage & Tobacco",-0.90179367753444,0.90179367753444
ADM.N,2019-10-01,"Food, Beverage & Tobacco",11.705908807358089,11.705908807358089
ADM.N,2020-01-01,"Food, Beverage & Tobacco",17.715448335997674,17.715448335997674
ADM.N,2020-04-01,"Food, Beverage & Tobacco",16.575591985428044,16.575591985428044
ADM.N,2020-07-01,"Food, Beverage & Tobacco",66.36655445079462,66.36655445079462
ADM.N,2020-10-01,"Food, Beverage & Tobacco",24.602741260307734,24.602741260307734
ADM.N,2021-01-01,"Food, Beverage & Tobacco",10.100090991810736,10.100090991810736
ADM.N,2021-04-01,"Food, Beverage & Tobacco",33.07165765162029,33.07165765162029
ADM.N,2021-07-01,"Food, Beverage & Tobacco",29.406384696965272,29.406384696965272
ADM.N,2021-10-01,"Food, Beverage & Tobacco",9.357384441939116,9.357384441939116
ADM.N,2022-01-01,"Food, Beverage & Tobacco",9.649122807017536,9.649122807017536
ADM.N,2022-04-01,"Food, Beverage & Tobacco",35.097661388377325,35.097661388377325
ADM.N,2022-07-01,"Food, Beverage & Tobacco",25.375397265066912,25.375397265066912
ADM.N,2022-10-01,"Food, Beverage & Tobacco",29.192684637878465,29.192684637878465
MRO.N,2013-01-01,Energy,-17.58818064670801,17.58818064670801
MRO.N,2013-04-01,Energy,-28.818669048682448,28.818669048682448
MRO.N,2013-07-01,Energy,-5.104526655713552,5.104526655713552
MRO.N,2013-10-01,Energy,13.599268786315852,13.599268786315852
MRO.N,2014-01-01,Energy,-15.928707543997312,15.928707543997312
MRO.N,2014-04-01,Energy,22.583161531175133,22.583161531175133
MRO.N,2014-07-01,Energy,18.94261353005639,18.94261353005639
MRO.N,2014-10-01,Energy,27.974135753616107,27.974135753616107
MRO.N,2015-01-01,Energy,-100.0,100.0
MRO.N,2015-04-01,Energy,-17.801524004176567,17.801524004176567
MRO.N,2015-07-01,Energy,-0.2731648094350222,0.2731648094350222
MRO.N,2015-10-01,Energy,-50.27473210511921,50.27473210511921
MRO.N,2016-01-01,Energy,1.0334883916731503,1.0334883916731503
MRO.N,2016-04-01,Energy,-6.503446326455174,6.503446326455174
MRO.N,2016-07-01,Energy,-5.999673042341016,5.999673042341016
MRO.N,2016-10-01,Energy,-44.391082351751685,44.391082351751685
MRO.N,2017-01-01,Energy,-31.67998906879825,31.67998906879825
MRO.N,2017-04-01,Energy,-27.21222834563793,27.21222834563793
MRO.N,2017-07-01,Energy,2.5641025641025665,2.5641025641025665
MRO.N,2017-10-01,Energy,-39.867708959711365,39.867708959711365
MRO.N,2018-04-01,Energy,28.36970474967906,28.36970474967906
MRO.N,2018-07-01,Energy,-25.580472315935697,25.580472315935697
MRO.N,2018-10-01,Energy,16.09907120743034,16.09907120743034
MRO.N,2019-01-01,Energy,4.46409917125148,4.46409917125148
MRO.N,2019-04-01,Energy,51.36920324755746,51.36920324755746
MRO.N,2019-07-01,Energy,77.53763025858743,77.53763025858743
MRO.N,2019-10-01,Energy,126.86760654675096,126.86760654675096
MRO.N,2020-01-01,Energy,-32.66641015775297,32.66641015775297
MRO.N,2020-04-01,Energy,11.52934615920814,11.52934615920814
MRO.N,2020-07-01,Energy,-5.219259446480486,5.219259446480486
MRO.N,2020-10-01,Energy,1.5044408192858592,1.5044408192858592
MRO.N,2021-01-01,Energy,-39.26510780443365,39.26510780443365
MRO.N,2021-04-01,Energy,99.562862301625,99.562862301625
MRO.N,2021-07-01,Energy,22.6788602018625,22.6788602018625
MRO.N,2021-10-01,Energy,26.94899254581557,26.94899254581557
MRO.N,2022-01-01,Energy,39.96691691054842,39.96691691054842
MRO.N,2022-04-01,Energy,11.146222662932734,11.146222662932734
MRO.N,2022-07-01,Energy,4.414684501538545,4.414684501538545
MRO.N,2022-10-01,Energy,4.126429639084356,4.126429639084356
CME.OQ,2013-01-01,Diversified Financials,-0.682609997950585,0.682609997950585
CME.OQ,2013-04-01,Diversified Financials,0.3284726707989174,0.3284726707989174
CME.OQ,2013-07-01,Diversified Financials,4.137506298639498,4.137506298639498
CME.OQ,2013-10-01,Diversified Financials,2.673621093268724,2.673621093268724
CME.OQ,2014-01-01,Diversified Financials,-5.782593334118475,5.782593334118475
CME.OQ,2014-04-01,Diversified Financials,-0.345788108731149,0.345788108731149
CME.OQ,2014-07-01,Diversified Financials,-2.877108008223912,2.877108008223912
CME.OQ,2014-10-01,Diversified Financials,1.4260012798995385,1.4260012798995385
CME.OQ,2015-01-01,Diversified Financials,2.213184424862548,2.213184424862548
CME.OQ,2015-04-01,Diversified Financials,3.4191642043056123,3.4191642043056123
CME.OQ,2015-07-01,Diversified Financials,2.8539257719457733,2.8539257719457733
CME.OQ,2015-10-01,Diversified Financials,2.874432677760965,2.874432677760965
CME.OQ,2016-01-01,Diversified Financials,2.350729248945909,2.350729248945909
CME.OQ,2016-04-01,Diversified Financials,-0.2082610204790159,0.2082610204790159
CME.OQ,2016-07-01,Diversified Financials,2.8472447764425506,2.8472447764425506
CME.OQ,2016-10-01,Diversified Financials,1.2292118582791072,1.2292118582791072
CME.OQ,2017-01-01,Diversified Financials,3.1674208144796308,3.1674208144796308
CME.OQ,2017-04-01,Diversified Financials,1.4856838637762646,1.4856838637762646
CME.OQ,2017-07-01,Diversified Financials,2.0746887966804906,2.0746887966804906
CME.OQ,2017-10-01,Diversified Financials,2.7633851468048385,2.7633851468048385
CME.OQ,2018-01-01,Diversified Financials,2.6073254301262576,2.6073254301262576
CME.OQ,2018-04-01,Diversified Financials,0.4200364967444536,0.4200364967444536
CME.OQ,2018-07-01,Diversified Financials,1.2281181460128316,1.2281181460128316
CME.OQ,2018-10-01,Diversified Financials,1.5406162464986008,1.5406162464986008
CME.OQ,2019-01-01,Diversified Financials,3.0939844368855165,3.0939844368855165
CME.OQ,2019-04-01,Diversified Financials,1.2670888212385845,1.2670888212385845
CME.OQ,2019-07-01,Diversified Financials,-0.2793311916053385,0.2793311916053385
CME.OQ,2019-10-01,Diversified Financials,7.747621045945852,7.747621045945852
CME.OQ,2020-01-01,Diversified Financials,-1.5059226043907576,1.5059226043907576
CME.OQ,2020-04-01,Diversified Financials,4.36028934226144,4.36028934226144
CME.OQ,2020-07-01,Diversified Financials,0.6831630573090941,0.6831630573090941
CME.OQ,2020-10-01,Diversified Financials,-2.158191769944133,2.158191769944133
CME.OQ,2021-01-01,Diversified Financials,1.6453382084095038,1.6453382084095038
CME.OQ,2021-04-01,Diversified Financials,2.539426122921284,2.539426122921284
CME.OQ,2021-07-01,Diversified Financials,2.089726909980508,2.089726909980508
CME.OQ,2021-10-01,Diversified Financials,2.5779111290622505,2.5779111290622505
CME.OQ,2022-01-01,Diversified Financials,1.1948305291392245,1.1948305291392245
CME.OQ,2022-04-01,Diversified Financials,5.444114619251799,5.444114619251799
CME.OQ,2022-07-01,Diversified Financials,1.828782913440364,1.828782913440364
CME.OQ,2022-10-01,Diversified Financials,2.2447367198029413,2.2447367198029413
AAPL.OQ,2013-01-01,Technology Hardware & Equipment,2.519279136959813,2.519279136959813
AAPL.OQ,2013-04-01,Technology Hardware & Equipment,0.8818342151675447,0.8818342151675447
AAPL.OQ,2013-07-01,Technology Hardware & Equipment,2.0502620204261297,2.0502620204261297
AAPL.OQ,2013-10-01,Technology Hardware & Equipment,3.82205954811008,3.82205954811008
AAPL.OQ,2014-01-01,Technology Hardware & Equipment,3.0813328556072968,3.0813328556072968
AAPL.OQ,2014-04-01,Technology Hardware & Equipment,13.989068036366625,13.989068036366625
AAPL.OQ,2014-07-01,Technology Hardware & Equipment,3.977125032492861,3.977125032492861
AAPL.OQ,2014-10-01,Technology Hardware & Equipment,8.802255731273743,8.802255731273743
AAPL.OQ,2015-01-01,Technology Hardware & Equipment,17.607268590403866,17.607268590403866
AAPL.OQ,2015-04-01,Technology Hardware & Equipment,7.934331455677432,7.934331455677432
AAPL.OQ,2015-07-01,Technology Hardware & Equipment,2.12643805065472,2.12643805065472
AAPL.OQ,2015-10-01,Technology Hardware & Equipment,4.2597557342865615,4.2597557342865615
AAPL.OQ,2016-01-01,Technology Hardware & Equipment,1.6323141182157213,1.6323141182157213
AAPL.OQ,2016-04-01,Technology Hardware & Equipment,-4.885863035642777,4.885863035642777
AAPL.OQ,2016-07-01,Technology Hardware & Equipment,2.598190803733996,2.598190803733996
AAPL.OQ,2016-10-01,Technology Hardware & Equipment,0.8405391043910881,0.8405391043910881
AAPL.OQ,2017-01-01,Technology Hardware & Equipment,4.549131868815729,4.549131868815729
AAPL.OQ,2017-04-01,Technology Hardware & Equipment,3.966572271620095,3.966572271620095
AAPL.OQ,2017-07-01,Technology Hardware & Equipment,6.266544491956825,6.266544491956825
AAPL.OQ,2017-10-01,Technology Hardware & Equipment,10.851683660354722,10.851683660354722
AAPL.OQ,2018-01-01,Technology Hardware & Equipment,0.8555872439719968,0.8555872439719968
AAPL.OQ,2018-04-01,Technology Hardware & Equipment,2.1385492584666537,2.1385492584666537
AAPL.OQ,2018-07-01,Technology Hardware & Equipment,7.272527230718436,7.272527230718436
AAPL.OQ,2018-10-01,Technology Hardware & Equipment,4.560415079695882,4.560415079695882
AAPL.OQ,2019-01-01,Technology Hardware & Equipment,0.3129379691669531,0.3129379691669531
AAPL.OQ,2019-04-01,Technology Hardware & Equipment,4.175489116625722,4.175489116625722
AAPL.OQ,2019-07-01,Technology Hardware & Equipment,3.898579735010977,3.898579735010977
AAPL.OQ,2019-10-01,Technology Hardware & Equipment,6.714189113039547,6.714189113039547
AAPL.OQ,2020-01-01,Technology Hardware & Equipment,9.733034261336162,9.733034261336162
AAPL.OQ,2020-04-01,Technology Hardware & Equipment,12.775969431078396,12.775969431078396
AAPL.OQ,2020-07-01,Technology Hardware & Equipment,26.25026913817066,26.25026913817066
AAPL.OQ,2020-10-01,Technology Hardware & Equipment,4.252949073148443,4.252949073148443
AAPL.OQ,2021-01-01,Technology Hardware & Equipment,19.01978703959533,19.01978703959533
AAPL.OQ,2021-04-01,Technology Hardware & Equipment,41.88853641974683,41.88853641974683
AAPL.OQ,2021-07-01,Technology Hardware & Equipment,29.123253111373764,29.123253111373764
AAPL.OQ,2021-10-01,Technology Hardware & Equipment,0.3025253587433126,0.3025253587433126
AAPL.OQ,2022-01-01,Technology Hardware & Equipment,11.169931180518796,11.169931180518796
AAPL.OQ,2022-04-01,Technology Hardware & Equipment,6.440340889197013,6.440340889197013
AAPL.OQ,2022-07-01,Technology Hardware & Equipment,3.2488986784140987,3.2488986784140987
AAPL.OQ,2022-10-01,Technology Hardware & Equipment,1.5532130964283204,1.5532130964283204
RTX.N,2013-01-01,Capital Goods,1.2047254821821352,1.2047254821821352
RTX.N,2013-04-01,Capital Goods,7.524386376118754,7.524386376118754
RTX.N,2013-07-01,Capital Goods,8.076492727087786,8.076492727087786
RTX.N,2013-10-01,Capital Goods,0.7998959484945034,0.7998959484945034
RTX.N,2014-01-01,Capital Goods,3.473568397338501,3.473568397338501
RTX.N,2014-04-01,Capital Goods,4.1831097079716,4.1831097079716
RTX.N,2014-07-01,Capital Goods,7.449647576835268,7.449647576835268
RTX.N,2014-10-01,Capital Goods,12.79442662833131,12.79442662833131
RTX.N,2015-01-01,Capital Goods,-0.0647728324234289,0.0647728324234289
RTX.N,2015-04-01,Capital Goods,9.142403205194622,9.142403205194622
RTX.N,2015-07-01,Capital Goods,0.9334889148191372,0.9334889148191372
RTX.N,2015-10-01,Capital Goods,3.7090478092268966,3.7090478092268966
RTX.N,2016-01-01,Capital Goods,-9.740157065303324,9.740157065303324
RTX.N,2016-04-01,Capital Goods,2.007830178513697,2.007830178513697
RTX.N,2016-07-01,Capital Goods,8.243774496101446,8.243774496101446
RTX.N,2016-10-01,Capital Goods,5.866572028367437,5.866572028367437
RTX.N,2017-01-01,Capital Goods,0.1643723032669071,0.1643723032669071
RTX.N,2017-04-01,Capital Goods,6.515433942438484,6.515433942438484
RTX.N,2017-07-01,Capital Goods,3.943095369194645,3.943095369194645
RTX.N,2017-10-01,Capital Goods,2.5166959994785283,2.5166959994785283
RTX.N,2018-01-01,Capital Goods,2.531239987183601,2.531239987183601
RTX.N,2018-04-01,Capital Goods,16.83168316831684,16.83168316831684
RTX.N,2018-07-01,Capital Goods,6.609808102345411,6.609808102345411
RTX.N,2018-10-01,Capital Goods,6.353081208567754,6.353081208567754
RTX.N,2019-01-01,Capital Goods,27.22563302907921,27.22563302907921
RTX.N,2019-04-01,Capital Goods,11.478816106646116,11.478816106646116
RTX.N,2019-07-01,Capital Goods,7.521101016074408,7.521101016074408
RTX.N,2019-10-01,Capital Goods,8.726133137855872,8.726133137855872
RTX.N,2020-01-01,Capital Goods,5.460001304659802,5.460001304659802
RTX.N,2020-04-01,Capital Goods,45.3215443271531,45.3215443271531
RTX.N,2020-07-01,Capital Goods,222.39864592568716,222.39864592568716
RTX.N,2020-10-01,Capital Goods,15.168483548777816,15.168483548777816
RTX.N,2021-01-01,Capital Goods,5.827672506256697,5.827672506256697
RTX.N,2021-04-01,Capital Goods,3.866128101557989,3.866128101557989
RTX.N,2021-07-01,Capital Goods,10.799152332698656,10.799152332698656
RTX.N,2021-10-01,Capital Goods,16.19542964643392,16.19542964643392
RTX.N,2022-01-01,Capital Goods,5.517180737252452,5.517180737252452
RTX.N,2022-04-01,Capital Goods,13.27147725705729,13.27147725705729
RTX.N,2022-07-01,Capital Goods,3.4080069889549542,3.4080069889549542
RTX.N,2022-10-01,Capital Goods,6.354926606310982,6.354926606310982
NWSA.OQ,2013-10-01,Media & Entertainment,-41.17647058823529,41.17647058823529
NWSA.OQ,2014-01-01,Media & Entertainment,53.74696225760055,53.74696225760055
NWSA.OQ,2014-04-01,Media & Entertainment,281.1503811503812,281.1503811503812
NWSA.OQ,2014-07-01,Media & Entertainment,-69.23076923076923,69.23076923076923
NWSA.OQ,2014-10-01,Media & Entertainment,172.72727272727272,172.72727272727272
NWSA.OQ,2015-01-01,Media & Entertainment,8.559498956158672,8.559498956158672
