Instrument,Date,Earnings Per Share - Actual Surprise,Earnings Per Share - Actual Surprise AbsVals,GICS Industry Group Name,Earnings Per Share – Coefficient of Variation,Market Capitalization,Revenue - Actual,Number of Analysts,Recommendation - Mean (1-5),Recommendation change,Recommendation - Mean (1-5).1,Price Target - Standard Deviation,Enterprise Value To Sales (Daily Time Series Ratio),3 Month Total Return,Volume,loss firm status
RSG.N,2019-07-01,2.45,2.45,Commercial  & Professional Services,2.62608447562605,27862219790.64,2605300000.0,9.0,2.4,-0.2000000000000001,2.6,4.01528,3.589256333,8.25454092955082,0.0,-1
RSG.N,2019-10-01,7.565,7.565,Commercial  & Professional Services,1.3096926713948,27761022591.6,2646900000.0,11.0,2.33333,-0.0666699999999997,2.4,2.29869,3.552638974,0.36357340842812,382149.0,-1
RSG.N,2020-01-01,2.798,2.798,Commercial  & Professional Services,4.26329880370073,28604941432.86,2576700000.0,13.0,2.42857,0.0952399999999999,2.33333,6.40703,3.625345411,4.02657423147545,498165.0,-1
RSG.N,2020-04-01,1.684,1.684,Commercial  & Professional Services,6.3862660944206,23955658257.24,2553900000.0,13.0,2.14286,-0.2857099999999999,2.42857,6.75302,3.165178723,-15.8038603107422,1009321.0,-1
RSG.N,2020-07-01,36.626,36.626,Commercial  & Professional Services,11.0160914887157,26117515107.45,2454400000.0,14.0,2.06667,-0.0761900000000004,2.14286,8.05666,3.350793149,8.15381745482953,453643.0,-1
RSG.N,2020-10-01,22.668,22.668,Commercial  & Professional Services,7.30486623078716,29731353102.3,2572100000.0,14.0,2.0,-0.0666699999999997,2.06667,9.52418,3.725940744,14.2900670338667,561463.0,-1
RSG.N,2021-01-01,22.689,22.689,Commercial  & Professional Services,4.2928828198805,30693187165.5,2573300000.0,14.0,2.26667,0.2666699999999999,2.0,8.51591,3.846529734,3.61542581681833,245111.0,-1
RSG.N,2021-04-01,8.738,8.738,Commercial  & Professional Services,4.21036631706946,31692540715.0,2596400000.0,15.0,2.25,-0.0166699999999999,2.26667,8.60576,3.997935778,3.60851505711315,680819.0,-1
RSG.N,2021-07-01,13.993,13.993,Commercial  & Professional Services,4.19995816774733,35096865544.11,2812800000.0,15.0,2.125,-0.125,2.25,7.4174,4.299875986,10.4325594708731,662784.0,-1
RSG.N,2021-10-01,5.587,5.587,Commercial  & Professional Services,5.02535029060089,38222884371.24,2933900000.0,16.0,2.13333,0.0083299999999999,2.125,9.08539,4.46852853,9.5536769384601,959863.0,-1
RSG.N,2022-01-01,0.919,0.919,Commercial  & Professional Services,3.16114414619426,44218869162.75,2952900000.0,15.0,2.125,-0.0083299999999999,2.13333,7.33638,4.896289875,16.5333999666833,237002.0,-1
RSG.N,2022-04-01,8.794,8.794,Commercial  & Professional Services,3.70373904910961,41841663947.5,2968800000.0,14.0,2.17647,0.0514700000000001,2.125,7.24875,4.54747863804567,-4.65399784869129,603202.0,-1
RSG.N,2022-07-01,11.77,11.77,Commercial  & Professional Services,2.53175275190516,41354920000.0,3413600000.0,15.0,2.11111,-0.06536,2.17647,8.07648,4.36518773086054,-2.1561080160312,640736.0,-1
RSG.N,2022-10-01,9.77,9.77,Commercial  & Professional Services,3.37011460355689,42988640000.0,3597800000.0,16.0,2.11111,0.0,2.11111,9.22942,4.46431604600174,4.32872316038826,611955.0,-1
GPN.N,2017-04-01,6.977,6.977,Software & Services,2.7877064035441,12303053107.76,803879000.0,27.0,,,,,4.440758453,16.2515539816082,411569.0,-1
GPN.N,2017-07-01,2.975,2.975,Software & Services,1.42631786512423,13772371950.48,847941000.0,32.0,,,,,4.479030781,11.9368299194589,232805.0,-1
GPN.N,2017-10-01,4.924,4.924,Software & Services,1.70798244573597,14491008003.16,930411000.0,33.0,,,,,4.441798303,5.22563538062977,0.0,-1
GPN.N,2018-01-01,1.152,1.152,Software & Services,1.50783221939668,15952437283.44,938955000.0,32.0,,,,,4.824883388,5.49307620677359,0.0,-1
GPN.N,2018-04-01,3.149,3.149,Software & Services,2.38064810588772,17789402975.04,924280000.0,30.0,,,,,5.514022818,11.2624042915789,0.0,-1
GPN.N,2018-07-01,5.715,5.715,Software & Services,1.36774130103421,17787658002.26,982500000.0,32.0,,,,,5.636322366,-0.018410717715867,0.0,-1
GPN.N,2018-10-01,3.379,3.379,Software & Services,1.2347983402013,20152829769.8,1024979000.0,32.0,,,,,6.480565472,14.2792425559266,0.0,-1
GPN.N,2019-01-01,0.63,0.63,Software & Services,1.45119432233462,16290619203.66,1037617000.0,33.0,,,,,5.928529598,-19.0424345950958,293190.0,-1
GPN.N,2019-04-01,3.543,3.543,Software & Services,1.61650504191941,21549728962.88,1043102000.0,33.0,,,,,7.831743774,32.3866140529156,0.0,-1
GPN.N,2019-07-01,3.433,3.433,Software & Services,1.05967613776475,25169612908.1,1114456000.0,32.0,,,,,8.692880531,17.3015850606798,0.0,-1
GPN.N,2019-10-01,2.07,2.07,Software & Services,1.16660262260435,47707513545.0,1062217000.0,31.0,,,,,14.827330252,-0.699767316908218,581818.0,-1
GPN.N,2020-01-01,1.588,1.588,Software & Services,2.49017038007864,54809183710.4,1803902000.0,30.0,,,,,16.40906406,14.945498527583,467226.0,-1
GPN.N,2020-04-01,3.21,3.21,Software & Services,1.22284206263146,43126249367.11,1728851000.0,30.0,,,,,10.431000099,-20.8977794983538,781371.0,-1
GPN.N,2020-07-01,9.079,9.079,Software & Services,9.9611147655645,50757822576.12,1520898000.0,31.0,,,,,9.985616837,12.2849650345717,688890.0,-1
GPN.N,2020-10-01,2.973,2.973,Software & Services,3.28730662459428,53147358290.26,1745905000.0,32.0,,,,,9.182729681,4.81353513615665,516527.0,-1
GPN.N,2021-01-01,2.097,2.097,Software & Services,2.25350674690731,64483233841.72,1752369000.0,32.0,,,,,9.649407033,21.4302202809503,512357.0,-1
GPN.N,2021-04-01,2.438,2.438,Software & Services,1.64012855365877,59484344602.64,1812218000.0,32.0,,,,,9.071878014,-6.33770945156551,519118.0,-1
GPN.N,2021-07-01,7.397,7.397,Software & Services,2.04685443537773,55364756503.88,1940537000.0,30.0,,,,,8.466576951,-8.15069316160914,433299.0,-1
GPN.N,2021-10-01,1.643,1.643,Software & Services,1.56147279195438,46288824494.94,2000327000.0,26.0,,,,,6.946663399,-15.8531864046905,456203.0,-1
GPN.N,2022-01-01,0.266,0.266,Software & Services,1.47762149541509,38492566101.36,1984878000.0,28.0,,,,,5.773558379,-14.0475315811021,395554.0,-1
GPN.N,2022-04-01,1.296,1.296,Software & Services,2.09882947071719,38545590255.48,1952654000.0,31.0,,,,,5.72341347112695,1.42707190124141,575419.0,-1
GPN.N,2022-07-01,0.681,0.681,Software & Services,2.23205334402717,30650910430.32,2058450000.0,31.0,,,,,4.73903346133704,-19.3815051037364,901567.0,1
GPN.N,2022-10-01,0.029,0.029,Software & Services,1.53149301410087,29206747741.35,2058237000.0,25.0,1.87097,-0.0255799999999999,1.89655,26.03851,4.54264047992761,-2.15516299954078,686890.0,-1
CTAS.OQ,2012-10-01,0.986,0.986,Commercial  & Professional Services,1.00184339184099,5175971493.28,1060386000.0,13.0,2.61539,-0.1179399999999999,2.73333,3.18158,1.455918378,0.205886240133935,211998.0,-1
CTAS.OQ,2013-01-01,-2.501,2.501,Commercial  & Professional Services,2.74947594208551,5387579034.4,1075674000.0,13.0,2.61539,0.0,2.61539,3.8119,1.543768567,7.89731050906526,0.0,-1
CTAS.OQ,2013-07-01,-1.329,1.329,Commercial  & Professional Services,1.66311544566632,5582762202.085,1129086000.0,14.0,2.57143,-0.0439600000000002,2.61539,3.93502,1.563875368,3.19510536918328,0.0,-1
CTAS.OQ,2013-07-01,-0.132,0.132,Commercial  & Professional Services,4.16752532377978,5858993390.16,1120343000.0,12.0,2.64286,0.0714300000000003,2.57143,4.58035,1.64243819,12.4286341659505,232260.0,-1
CTAS.OQ,2013-10-01,2.395,2.395,Commercial  & Professional Services,1.94695961265597,6653847103.5,1143753000.0,16.0,2.6875,0.0446399999999997,2.64286,4.58367,1.871081302,18.0621304107329,225047.0,-1
CTAS.OQ,2014-01-01,-0.615,0.615,Commercial  & Professional Services,2.18790960289225,7270102880.46,1130237000.0,15.0,2.66667,-0.0208300000000001,2.6875,4.08503,1.840739126,0.033562673430754,302201.0,-1
CTAS.OQ,2014-07-01,1.27,1.27,Commercial  & Professional Services,1.42044318893493,7466361951.44,1157479000.0,15.0,2.66667,0.0,2.66667,4.39993,1.869020217,7.71317172849413,212462.0,-1
CTAS.OQ,2014-07-01,3.605,3.605,Commercial  & Professional Services,5.99181786786388,7856440429.12,1102100000.0,14.0,2.64286,-0.0238099999999996,2.66667,4.4949,2.023742184,11.0953729938209,782231.0,-1
CTAS.OQ,2014-10-01,10.866,10.866,Commercial  & Professional Services,2.21732348429181,8557021750.2,1123379000.0,14.0,2.69231,0.0494499999999997,2.64286,5.74989,2.218937149,13.8166463801174,115519.0,-1
CTAS.OQ,2015-01-01,7.777,7.777,Commercial  & Professional Services,3.46025587381287,9794532257.2,1108847000.0,15.0,2.57143,-0.1208800000000001,2.69231,6.39824,2.194511348,4.06680265190651,311706.0,-1
CTAS.OQ,2015-07-01,1.603,1.603,Commercial  & Professional Services,2.0273383504838,9848242391.79,1142583000.0,14.0,2.57143,0.0,2.57143,5.47723,2.286916484,2.23591974894701,222758.0,-1
CTAS.OQ,2015-07-01,2.806,2.806,Commercial  & Professional Services,2.10696203930932,9493633635.51,1198890000.0,13.0,2.71429,0.1428600000000002,2.57143,5.17053,2.316961658,1.37132048395829,406990.0,-1
CTAS.OQ,2015-10-01,3.398,3.398,Commercial  & Professional Services,2.17637905937861,10230873098.91,1219080000.0,13.0,2.84615,0.1318600000000001,2.71429,5.61703,2.450484328,7.39935891560053,132584.0,-1
CTAS.OQ,2016-01-01,10.706,10.706,Commercial  & Professional Services,1.42335997300888,8992325097.65,1216083000.0,13.0,2.92857,0.0824199999999999,2.84615,6.78118,2.243953943,-1.36188907809585,275457.0,-1
CTAS.OQ,2016-07-01,7.539,7.539,Commercial  & Professional Services,4.28661044120722,9879437809.2,1271405000.0,14.0,2.78571,-0.1428600000000002,2.92857,10.39231,2.385530835,9.36141758384885,382198.0,-1
CTAS.OQ,2016-07-01,16.094,16.094,Commercial  & Professional Services,2.51444261192448,12327481380.57,1294130000.0,15.0,2.6,-0.1857099999999998,2.78571,19.41426,2.689955716,14.7457454350967,743957.0,-1
CTAS.OQ,2016-10-01,-2.104,2.104,Commercial  & Professional Services,2.33216955877639,12025625604.6,1296923000.0,14.0,2.5,-0.1,2.6,13.74809,2.708119291,3.95953653360277,0.0,-1
CTAS.OQ,2017-01-01,3.945,3.945,Commercial  & Professional Services,1.98151460383755,12395667495.28,1281135000.0,15.0,2.53333,0.0333299999999998,2.5,11.17849,2.908085143,9.50155762760847,337397.0,-1
CTAS.OQ,2017-07-01,-31.542,31.542,Commercial  & Professional Services,3.89937566176202,13258002971.64,1530287000.0,14.0,2.57143,0.0381,2.53333,11.68974,2.883344422,-0.740274061478097,228703.0,-1
CTAS.OQ,2017-07-01,11.481,11.481,Commercial  & Professional Services,4.83673798888265,14586451102.83,1611503000.0,13.0,2.57143,0.0,2.57143,10.20893,3.480874071,14.471596314901,0.0,-1
CTAS.OQ,2017-10-01,3.457,3.457,Commercial  & Professional Services,3.03420389660646,16736562374.4,1606441000.0,13.0,2.57143,0.0,2.57143,15.55121,3.386150663,9.20837922724873,0.0,-1
CTAS.OQ,2018-01-01,7.99,7.99,Commercial  & Professional Services,3.78042628326397,18206250625.22,1589138000.0,13.0,2.5,-0.0714299999999998,2.57143,17.64954,3.460125763,9.46544311201305,0.0,-1
CTAS.OQ,2018-07-01,6.179,6.179,Commercial  & Professional Services,1.07798440311938,19449884389.5,1669550000.0,12.0,2.38462,-0.11538,2.5,19.18821,3.516734047,8.49454801439493,0.0,-1
CTAS.OQ,2018-07-01,6.748,6.748,Commercial  & Professional Services,3.47621681415929,22676815734.59,1697975000.0,13.0,2.42857,0.0439500000000001,2.38462,20.82329,3.68992848,6.8838817701655,0.0,-1
CTAS.OQ,2018-10-01,3.495,3.495,Commercial  & Professional Services,1.59887567109851,19923437646.54,1718268000.0,15.0,2.53333,0.1047599999999997,2.42857,21.87259,3.044265628,-14.1140646277731,260671.0,-1
CTAS.OQ,2019-01-01,7.333,7.333,Commercial  & Professional Services,2.2884109456393,21678957191.4,1682330000.0,15.0,2.4,-0.1333299999999999,2.53333,26.97229,3.569960705,20.310732780692,0.0,-1
CTAS.OQ,2019-07-01,7.126,7.126,Commercial  & Professional Services,1.3791782891979,23196955204.78,1793730000.0,14.0,2.35714,-0.0428600000000001,2.4,30.64855,4.061276634,17.4063628634554,0.0,-1
CTAS.OQ,2019-07-01,7.718,7.718,Commercial  & Professional Services,3.24036457003301,27036080888.2,1811139000.0,13.0,2.30769,-0.0494499999999997,2.35714,31.19156,4.425426803,12.984112270513,254309.0,-1
CTAS.OQ,2019-10-01,11.843,11.843,Commercial  & Professional Services,1.94123095721409,26605620286.06,1843749000.0,14.0,2.21429,-0.0933999999999999,2.30769,29.9107,4.381145001,1.3423753806179,187289.0,-1
CTAS.OQ,2020-01-01,7.135,7.135,Commercial  & Professional Services,2.22056890608338,27674487858.52,1810648000.0,13.0,2.15385,-0.0604400000000002,2.21429,38.68966,2.879762269,-35.6250929097235,739110.0,-1
CTAS.OQ,2020-07-01,11.4,11.4,Commercial  & Professional Services,9.7767875562157,25800288087.92,1644501000.0,13.0,2.61539,0.4615400000000003,2.15385,42.68518,4.14263809,47.6087558896923,321212.0,-1
CTAS.OQ,2020-07-01,30.502,30.502,Commercial  & Professional Services,4.22959023204067,34490010758.88,1746575000.0,13.0,2.61539,0.0,2.61539,37.7232,5.252807229,24.9549481873276,291850.0,-1
CTAS.OQ,2020-10-01,19.921,19.921,Commercial  & Professional Services,3.35321338172897,37301430579.6,1757048000.0,13.0,2.5,-0.1153900000000001,2.61539,41.0011,5.589672572,7.29770845355844,130426.0,-1
CTAS.OQ,2021-01-01,6.978,6.978,Commercial  & Professional Services,2.69294309882551,34065418199.42,1777056000.0,12.0,2.30769,-0.1923099999999999,2.5,23.88482,5.436130566,-3.22510333371782,257683.0,-1
CTAS.OQ,2021-07-01,7.43,7.43,Commercial  & Professional Services,1.77411076992667,37140507267.38,1835661000.0,12.0,2.30769,0.0,2.30769,31.08054,5.988356759,13.4894109832645,153887.0,-1
CTAS.OQ,2021-07-01,13.192,13.192,Commercial  & Professional Services,3.18794266871456,40751346553.65,1896950000.0,13.0,2.14286,-0.1648299999999998,2.30769,36.74793,5.819200481,-0.107206917757419,220570.0,-1
CTAS.OQ,2021-10-01,4.162,4.162,Commercial  & Professional Services,2.74443056462357,43657664776.56,1922281000.0,13.0,2.21429,0.0714299999999998,2.14286,33.41915,6.675616015,16.6736511392904,181101.0,-1
CTAS.OQ,2022-01-01,10.623,10.623,Commercial  & Professional Services,2.103886597387,38932910424.32,1960542000.0,14.0,2.2,-0.0142899999999999,2.21429,35.4233,6.17263357031784,-3.76588135709922,246221.0,-1
CTAS.OQ,2022-07-01,5.072,5.072,Commercial  & Professional Services,1.84081425088619,40514628270.95,2074686000.0,14.0,2.1875,-0.0125000000000001,2.2,43.94952,5.3267106558693,-13.3182485094178,210550.0,-1
CTAS.OQ,2022-07-01,8.174,8.174,Commercial  & Professional Services,4.10453595417777,41515675753.72,2166450000.0,14.0,2.1875,0.0,2.1875,34.47622,5.36305733283094,4.19994258850627,255816.0,-1
ES.N,2013-01-01,-3.014,3.014,Utilities,3.23519224108071,12268900373.24,1683952000.0,11.0,2.125,0.0661800000000001,2.05882,2.55733,3.772141132,3.14390514720817,496289.0,-1
ES.N,2013-04-01,11.592,11.592,Utilities,4.85194979898192,13670116964.54,1995023000.0,12.0,2.17647,0.0514700000000001,2.125,3.27546,3.657402189,12.198058988645,0.0,-1
ES.N,2013-07-01,7.258,7.258,Utilities,5.38076510547015,13220388916.9,1635862000.0,12.0,2.27778,0.1013099999999997,2.17647,2.34609,3.135853589,-2.46190998913444,0.0,-1
ES.N,2013-10-01,-9.082,9.082,Utilities,1.82248977174108,12983503871.25,1892590000.0,15.0,2.15,-0.12778,2.27778,2.41091,3.126548851,-0.932571215642697,531623.0,-1
ES.N,2014-01-01,-4.637,4.637,Utilities,3.51821262537677,13356837839.25,1777729000.0,14.0,2.10526,-0.04474,2.15,2.45085,3.17034121,3.68564897256811,383731.0,-1
ES.N,2014-04-01,-1.537,1.537,Utilities,3.51806267048101,14361162042.5,2290590000.0,11.0,2.17647,0.0712100000000002,2.10526,1.92654,3.270220233,8.29347518989758,394370.0,-1
ES.N,2014-07-01,3.621,3.621,Utilities,6.57194667516888,14936623712.9,1677614000.0,12.0,2.17647,0.0,2.17647,2.47584,3.214925619,6.07588829399677,435985.0,-1
ES.N,2014-10-01,0.66,0.66,Utilities,3.87877811778601,14015890497.0,1892532000.0,13.0,2.22222,0.0457499999999999,2.17647,2.79143,3.072464074,-5.47247962807768,371656.0,-1
ES.N,2015-01-01,4.776,4.776,Utilities,6.57760703163654,16965840000.0,1881120000.0,11.0,2.5625,0.3402799999999999,2.22222,2.52033,3.459400416,21.730190649091,522676.0,-1
ES.N,2015-04-01,1.043,1.043,Utilities,1.92854647971658,16035300650.52,2513431000.0,12.0,2.625,0.0625,2.5625,2.27996,3.348422219,-4.84516216020573,418514.0,-1
ES.N,2015-07-01,18.754,18.754,Utilities,4.06822966334995,14424374791.4,1871061000.0,13.0,2.29412,-0.33088,2.625,2.42522,3.058505024,-9.56015715865106,837197.0,-1
ES.N,2015-10-01,-1.535,1.535,Utilities,2.64149457128228,16055305561.68,1933105000.0,14.0,2.33333,0.0392100000000001,2.29412,2.53344,3.204756056,12.4961026589782,979355.0,-1
ES.N,2016-01-01,-3.002,3.002,Utilities,4.37622257788124,16198957086.43,1691231000.0,14.0,2.38889,0.0555599999999998,2.33333,2.3999,3.216922465,1.75105503069415,673134.0,-1
ES.N,2016-04-01,-1.214,1.214,Utilities,4.68401200831345,18505858480.24,2055635000.0,13.0,2.61111,0.22222,2.38889,2.37428,3.624577817,15.1715462213008,873814.0,-1
ES.N,2016-07-01,-0.786,0.786,Utilities,4.6770117971693,19000701456.4,1767184000.0,14.0,2.61111,0.0,2.61111,2.3602,3.921335454,3.41910299077639,1294841.0,-1
ES.N,2016-10-01,3.215,3.215,Utilities,2.17372380774731,17186277210.48,2039706000.0,13.0,2.38889,-0.22222,2.61111,3.4927,3.71751762,-8.80067920631594,1082457.0,-1
ES.N,2017-01-01,-2.43,2.43,Utilities,2.17093762280975,17501603175.84,1776604000.0,14.0,2.36842,-0.0204699999999999,2.38889,3.00975,3.701553224,2.79274995769256,0.0,-1
ES.N,2017-04-01,-0.448,0.448,Utilities,2.16464932195365,18626547794.24,2105135000.0,13.0,2.33333,-0.0350899999999998,2.36842,3.07788,3.862168291,7.28946532902297,676868.0,-1
ES.N,2017-07-01,6.957,6.957,Utilities,4.92446187441508,19238137403.68,1762811000.0,13.0,2.2,-0.1333299999999999,2.33333,2.83887,3.949366838,4.3665336946014,808109.0,-1
ES.N,2017-10-01,-0.886,0.886,Utilities,2.45005016136246,19152578235.52,1988512000.0,13.0,2.28571,0.0857099999999997,2.2,3.25214,3.982677339,0.321817267743096,0.0,-1
ES.N,2018-01-01,-0.123,0.123,Utilities,4.26410270068716,20020845349.44,1895494000.0,13.0,2.73333,0.4476200000000001,2.28571,4.17799,4.126100423,5.30181178686915,0.0,-1
ES.N,2018-04-01,-0.405,0.405,Utilities,2.05399198556464,18670911807.36,2287962000.0,13.0,2.46667,-0.2666599999999999,2.73333,2.15236,4.154040661,-5.92671895899412,0.0,-1
ES.N,2018-07-01,1.106,1.106,Utilities,2.30547167050247,18572677206.88,1853856000.0,13.0,2.13333,-0.3333400000000002,2.46667,2.33826,4.093446409,0.362336522936868,0.0,-1
ES.N,2018-10-01,3.399,3.399,Utilities,4.12372280221918,19469464043.52,2271425000.0,15.0,2.17647,0.0431400000000001,2.13333,3.19912,4.1899285,5.68555210739168,0.0,-1
ES.N,2019-01-01,-3.311,3.311,Utilities,1.64503311258278,20610252952.32,2034958000.0,13.0,2.11765,-0.0588200000000003,2.17647,3.66452,4.18763001,6.65430413646999,560592.0,-1
ES.N,2019-04-01,6.118,6.118,Utilities,1.60598634692806,22512595347.0,2415792000.0,13.0,2.29412,0.1764700000000001,2.11765,4.25448,4.389243746,9.93290106122178,0.0,-1
ES.N,2019-07-01,-2.074,2.074,Utilities,3.50682176082152,24503897508.72,1884495000.0,12.0,2.23529,-0.0588299999999999,2.29412,5.58169,4.640955365,7.55413044070439,0.0,-1
ES.N,2019-10-01,2.526,2.526,Utilities,2.16872763793861,27658266786.15,2175797000.0,14.0,2.17647,-0.0588199999999998,2.23529,5.90476,4.995571008,13.5419728764232,664221.0,-1
ES.N,2020-01-01,-1.282,1.282,Utilities,1.81069531219556,27542381702.51,2050386000.0,15.0,2.55556,0.3790899999999997,2.17647,6.54313,5.092028433,0.167588207250158,488132.0,-1
ES.N,2020-04-01,1.169,1.169,Utilities,1.92519415597941,25835280110.64,2373726000.0,15.0,2.55556,0.0,2.55556,6.8804,4.876290089,-7.4992967968825,1160031.0,-1
ES.N,2020-07-01,-0.538,0.538,Utilities,2.89617986939053,28523696919.19,1953128000.0,18.0,2.47368,-0.0818799999999999,2.55556,5.85109,5.224992215,0.267855853278665,726263.0,-1
ES.N,2020-10-01,-0.185,0.185,Utilities,3.08937361164118,28629897697.8,2343642000.0,18.0,2.52632,0.0526400000000002,2.47368,5.83545,5.172457094,1.01932687458797,693362.0,-1
ES.N,2021-01-01,-0.209,0.209,Utilities,1.82206673084599,29657741006.75,2233933000.0,18.0,2.61111,0.0847899999999999,2.52632,5.54191,5.222692473,4.24474231053742,536743.0,-1
ES.N,2021-04-01,-1.274,1.274,Utilities,2.35844744684352,29728169632.91,2825840000.0,18.0,2.55,-0.0611100000000002,2.61111,3.58193,5.370730417,0.867811912938743,834365.0,-1
ES.N,2021-07-01,-0.919,0.919,Utilities,1.95527573275808,27559724838.88,2122538000.0,15.0,2.55,0.0,2.55,4.5359,4.923821319,-6.33825945542255,536642.0,-1
ES.N,2021-10-01,-3.006,3.006,Utilities,2.43816624033625,28096272528.8,2432794000.0,18.0,2.5,-0.0499999999999998,2.55,4.09607,4.955014161,2.61394342350985,742469.0,-1
ES.N,2022-01-01,-2.032,2.032,Utilities,2.87015405815669,31279452775.76,2560613000.0,17.0,2.35,-0.1499999999999999,2.5,4.48373,5.279102962,12.0143883566057,487977.0,-1
ES.N,2022-04-01,8.696,8.696,Utilities,3.32441471571906,30412345487.68,3471310000.0,18.0,2.66667,0.3166699999999998,2.35,4.14278,5.10768222081648,-2.30134442503275,828424.0,-1
ES.N,2022-07-01,2.649,2.649,Utilities,2.37762738568411,29131856147.92,2572641000.0,16.0,2.57143,-0.0952399999999999,2.66667,4.62654,4.73351535860051,-4.02320539757344,999720.0,-1
ES.N,2022-10-01,-1.536,1.536,Utilities,2.04630757981964,27130080000.0,3215645000.0,15.0,2.45,-0.1214299999999997,2.57143,7.64638,4.41042593707661,-7.02942435132974,1589782.0,-1
ANET.N,2014-07-01,172.841,172.841,Technology Hardware & Equipment,24.7271593389461,4016039059.24,137947000.0,19.0,,,,,9.674235246,13.4363636363636,150168.0,-1
ANET.N,2014-10-01,40.726,40.726,Technology Hardware & Equipment,10.1463551927948,5688801521.81,155463000.0,21.0,,,,,11.313260711,41.5771758294598,808140.0,-1
ANET.N,2015-01-01,38.24,38.24,Technology Hardware & Equipment,4.38184663536776,3914490949.6,173489000.0,26.0,,,,,6.754550394,-31.2124985848522,239264.0,-1
ANET.N,2015-04-01,34.124,34.124,Technology Hardware & Equipment,4.49570815450644,4672228111.5,179045000.0,24.0,,,,,7.304162449,16.0796576695194,286112.0,-1
ANET.N,2015-07-01,16.269,16.269,Technology Hardware & Equipment,7.7082077340453,5438033214.28,195552000.0,25.0,,,,,7.734302376,19.2936368943375,236184.0,-1
ANET.N,2015-10-01,10.694,10.694,Technology Hardware & Equipment,4.63039399624765,4125722227.01,217548000.0,26.0,,,,,5.139473195,-25.1406899926596,300992.0,-1
ANET.N,2016-01-01,30.785,30.785,Technology Hardware & Equipment,2.55035312581742,5274154906.72,245446000.0,27.0,,,,,6.201910974,27.2103284850465,259284.0,-1
ANET.N,2016-04-01,12.713,12.713,Technology Hardware & Equipment,3.20228071338593,4308084983.0,242196000.0,27.0,,,,,4.373620279,-18.9362795477903,405700.0,-1
ANET.N,2016-07-01,10.133,10.133,Technology Hardware & Equipment,7.7509227288963,4418357037.96,268741000.0,24.0,,,,,4.104318482,3.15654542541257,567136.0,-1
ANET.N,2016-10-01,14.053,14.053,Technology Hardware & Equipment,2.84724894190073,5928321139.92,290261000.0,26.0,,,,,5.282654664,32.1528424976701,892216.0,-1
ANET.N,2017-01-01,27.091,27.091,Technology Hardware & Equipment,4.17929416365236,6794149219.27,327969000.0,26.0,,,,,5.76513334,13.7400094029149,0.0,-1
ANET.N,2017-04-01,8.473,8.473,Technology Hardware & Equipment,3.57842679854437,9392667296.4,335475000.0,25.0,,,,,7.584730422,36.6849230133307,862440.0,-1
ANET.N,2017-07-01,41.376,41.376,Technology Hardware & Equipment,3.15243079000675,10786059446.46,405211000.0,24.0,,,,,8.001951372,12.785181838717,532224.0,-1
ANET.N,2017-10-01,36.293,36.293,Technology Hardware & Equipment,5.43814779916543,13752406284.43,437633000.0,21.0,,,,,9.320840497,26.5838841044129,0.0,-1
ANET.N,2018-01-01,21.181,21.181,Technology Hardware & Equipment,8.89506207834911,17221049713.52,467867000.0,27.0,,,,,10.566461868,24.2445018722642,0.0,-1
ANET.N,2018-04-01,10.092,10.092,Technology Hardware & Equipment,5.9794142614601,18860383748.1,472489000.0,29.0,,,,,10.547108132,8.37082944222765,0.0,-1
ANET.N,2018-07-01,13.658,13.658,Technology Hardware & Equipment,3.94798831621596,19154937045.06,519845000.0,28.0,,,,,9.788041187,0.857814336075191,0.0,1
ANET.N,2018-10-01,14.952,14.952,Technology Hardware & Equipment,6.19538451480747,19892625957.54,563309000.0,30.0,,,,,9.520756798,3.25061167423972,0.0,-1
ANET.N,2019-01-01,8.976,8.976,Technology Hardware & Equipment,2.69872328883895,15892532110.0,595726000.0,28.0,,,,,7.050507835,-20.7477619799895,554180.0,-1
ANET.N,2019-04-01,11.466,11.466,Technology Hardware & Equipment,1.92240880138969,23814330323.58,595424000.0,29.0,,,,,10.176596541,49.2453725676318,0.0,-1
ANET.N,2019-07-01,10.905,10.905,Technology Hardware & Equipment,2.6599032762445,19892744873.28,608321000.0,27.0,,,,,7.800991808,-17.4394199580233,0.0,-1
ANET.N,2019-10-01,11.424,11.424,Technology Hardware & Equipment,2.1506088973573,18311856633.84,654415000.0,29.0,,,,,6.794561336,-7.97319158770513,620452.0,-1
ANET.N,2020-01-01,9.242,9.242,Technology Hardware & Equipment,1.89860133188315,15539567176.8,552546000.0,27.0,,,,,5.335426005,-14.8669010547464,533880.0,-1
ANET.N,2020-04-01,11.61,11.61,Technology Hardware & Equipment,5.79485932769023,15490867428.85,523029000.0,25.0,,,,,5.295751298,-0.417895771877985,1001840.0,-1
ANET.N,2020-07-01,8.425,8.425,Technology Hardware & Equipment,1.51898213808555,15900219495.48,540570000.0,25.0,,,,,5.672139632,2.09011811597723,796152.0,-1
ANET.N,2020-10-01,9.518,9.518,Technology Hardware & Equipment,2.11071286340104,15731977408.0,605430000.0,26.0,,,,,5.703529705,-1.47597962195878,789780.0,-1
ANET.N,2021-01-01,4.188,4.188,Technology Hardware & Equipment,2.47204927361585,21984951594.48,648482000.0,25.0,,,,,8.615078032,40.4194655197409,416372.0,-1
