Instrument,Date,GICS Industry Group Name,Earnings Per Share - Actual Surprise,Earnings Per Share - Actual Surprise AbsVals,Revenue - Actual,Enterprise Value,Market Capitalization,Enterprise Value To Sales (Daily Time Series Ratio),3 Month Total Return,Volume,loss firm status
MNST.OQ,2013-01-01,"Food, Beverage & Tobacco",-5.742459396751728,5.742459396751728,471517000.0,8736161349.56,9055183349.56,3.682631761,-9.7201210301712,0.0,-1
MNST.OQ,2013-04-01,"Food, Beverage & Tobacco",-9.385113268608404,9.385113268608404,484223000.0,7564282634.48,7908362634.48,4.664791248,27.2936740712929,0.0,-1
MNST.OQ,2013-07-01,"Food, Beverage & Tobacco",1.7755648456949626,1.7755648456949626,630934000.0,9665124440.64,10095578440.64,3.912220988,-14.0200756927527,1287589.0,-1
MNST.OQ,2013-10-01,"Food, Beverage & Tobacco",-7.015789473684215,7.015789473684215,590422000.0,8158212366.0,8759644366.0,4.915399622,29.7033492778571,701916.0,-1
MNST.OQ,2014-01-01,"Food, Beverage & Tobacco",-4.449511400651468,4.449511400651468,540849000.0,10691578854.78,11303887854.78,4.885989241,2.47897299723197,1719598.0,-1
MNST.OQ,2014-04-01,"Food, Beverage & Tobacco",12.224534769833488,12.224534769833488,536129000.0,10839331039.8,11589619039.8,4.839681321,2.21614620729,2453477.0,-1
MNST.OQ,2014-07-01,"Food, Beverage & Tobacco",8.242463117382947,8.242463117382947,687199000.0,11047925130.0,11874156130.0,6.175129585,29.0581444478141,1294048.0,-1
MNST.OQ,2014-10-01,"Food, Beverage & Tobacco",5.317084179643427,5.317084179643427,635972000.0,14371266945.4,15366973945.4,7.156353501,18.1957019760356,761583.0,-1
MNST.OQ,2015-01-01,"Food, Beverage & Tobacco",22.205814960028505,22.205814960028505,605567000.0,17021221700.0,18172678700.0,9.086724962,27.7295800666847,1293997.0,-1
MNST.OQ,2015-04-01,"Food, Beverage & Tobacco",-9.295589203423308,9.295589203423308,587030000.0,22539406410.0,23549016410.0,10.316651252,-4.57134719724885,1296592.0,-1
MNST.OQ,2015-07-01,"Food, Beverage & Tobacco",-13.258449173199818,13.258449173199818,693722000.0,24444222139.82,27374562139.82,9.695322211,0.835696166948252,1110505.0,-1
MNST.OQ,2015-10-01,"Food, Beverage & Tobacco",7.882891261485803,7.882891261485803,756619000.0,24986329965.52,27771062965.52,10.218112807,10.2264318495122,780012.0,-1
MNST.OQ,2016-01-01,"Food, Beverage & Tobacco",-16.58263717660914,16.58263717660914,645432000.0,27277510790.56,30197537790.56,8.868629715,-10.4591836722664,1065925.0,-1
MNST.OQ,2016-04-01,"Food, Beverage & Tobacco",8.645345284171936,8.645345284171936,680186000.0,24030550859.06,27065447859.06,10.661044845,19.1326908806015,1747429.0,-1
MNST.OQ,2016-07-01,"Food, Beverage & Tobacco",-3.848955450016025,3.848955450016025,822525000.0,32153544049.31,32630986049.31,9.441035555,-8.64911953151648,1128493.0,-1
MNST.OQ,2016-10-01,"Food, Beverage & Tobacco",-7.744189171033174,7.744189171033174,787954000.0,27352044621.45,27949914621.45,8.404403259,-9.39300250554561,0.0,-1
MNST.OQ,2017-01-01,"Food, Beverage & Tobacco",19.004330435357502,19.004330435357502,753015000.0,24720010653.86,25317041653.86,8.382874581,4.12719891268813,767550.0,-1
MNST.OQ,2017-04-01,"Food, Beverage & Tobacco",0.2255073916311696,0.2255073916311696,742146000.0,25376524066.31,26160815066.31,8.813910772,7.39299611098496,1153585.0,-1
MNST.OQ,2017-07-01,"Food, Beverage & Tobacco",-2.1329987452948576,2.1329987452948576,907068000.0,27108654720.8,28208890720.8,9.492470348,11.2117552352152,0.0,-1
MNST.OQ,2017-10-01,"Food, Beverage & Tobacco",1.0585887168085766,1.0585887168085766,909476000.0,30296666885.5,31391342885.5,10.444618948,14.5520361977249,0.0,-1
MNST.OQ,2018-01-01,"Food, Beverage & Tobacco",-24.652189123005293,24.652189123005293,810355000.0,34492937257.0,35693237257.0,9.261480987,-9.60657291641328,0.0,-1
MNST.OQ,2018-04-01,"Food, Beverage & Tobacco",-0.4365474458145029,0.4365474458145029,850921000.0,31308172213.08,32403901213.08,8.955347628,0.15731515774271,0.0,-1
MNST.OQ,2018-07-01,"Food, Beverage & Tobacco",1.9736143272928055,1.9736143272928055,1015873000.0,31371829088.2,32241669088.2,8.735306316,1.71029668598734,0.0,-1
MNST.OQ,2018-10-01,"Food, Beverage & Tobacco",9.325461900076531,9.325461900076531,1016160000.0,31030413016.4,32201048016.4,7.052009603,-15.5456417315347,1061996.0,-1
MNST.OQ,2019-01-01,"Food, Beverage & Tobacco",6.296195584999875,6.296195584999875,924229000.0,26259535534.82,27216862534.82,7.534929771,10.8898821634938,0.0,-1
MNST.OQ,2019-04-01,"Food, Beverage & Tobacco",17.89394260922874,17.89394260922874,945991000.0,28763846064.02,29645027064.02,8.665578302,16.9475998509229,0.0,-1
MNST.OQ,2019-07-01,"Food, Beverage & Tobacco",-5.036641522280549,5.036641522280549,1104045000.0,33451394590.68,34696468590.68,7.615883767,-9.03963653086834,640084.0,-1
MNST.OQ,2019-10-01,"Food, Beverage & Tobacco",1.451681331046067,1.451681331046067,1133577000.0,30332563596.52,31635694596.52,8.00092409,9.45573544366771,659177.0,-1
MNST.OQ,2020-01-01,"Food, Beverage & Tobacco",0.7502679528402888,0.7502679528402888,1017206000.0,32840136018.2,34169671018.2,6.873955281,-11.4712824563786,1308305.0,-1
MNST.OQ,2020-04-01,"Food, Beverage & Tobacco",16.63507799970842,16.63507799970842,1062097000.0,29272636948.92,30205776948.92,8.239255534,19.5172413784251,1026728.0,-1
MNST.OQ,2020-07-01,"Food, Beverage & Tobacco",21.366712607738663,21.366712607738663,1093896000.0,35331134197.44,36501388197.44,9.549356848,15.6953260203668,1737544.0,-1
MNST.OQ,2020-10-01,"Food, Beverage & Tobacco",2.9295328582739626,2.9295328582739626,1246362000.0,40624352889.0,42297194889.0,10.668231457,15.3117206982543,554553.0,-1
MNST.OQ,2021-01-01,"Food, Beverage & Tobacco",0.6036217303822848,0.6036217303822848,1196283000.0,46760797687.36,48821741687.36,10.013194909,-1.50302768166092,992365.0,-1
MNST.OQ,2021-04-01,"Food, Beverage & Tobacco",-3.9181838908250137,3.9181838908250137,1243816000.0,45952346609.24,48108002609.24,9.649238022,0.727753886867366,851545.0,-1
MNST.OQ,2021-07-01,"Food, Beverage & Tobacco",10.828703156401469,10.828703156401469,1461934000.0,45737728522.95,48284158522.95,8.629776191,-2.75862068965523,1022529.0,-1
MNST.OQ,2021-10-01,"Food, Beverage & Tobacco",-5.790166287833469,5.790166287833469,1410557000.0,44046006591.13,46980926591.13,9.01651754,8.11662726556348,630498.0,-1
MNST.OQ,2022-01-01,"Food, Beverage & Tobacco",-0.9737580458821616,0.9737580458821616,1425045000.0,47766792920.0,50836180920.0,7.07780195010207,-16.8054977092878,1262679.0,-1
MNST.OQ,2022-04-01,"Food, Beverage & Tobacco",-9.406862018415111,9.406862018415111,1518574000.0,39574479914.0,42295772914.0,7.92635959883145,15.7881588808393,1159108.0,-1
MNST.OQ,2022-07-01,"Food, Beverage & Tobacco",-26.881720430107524,26.881720430107524,1655260000.0,46375015400.0,48831764400.0,7.17131434153128,-6.19201725997844,1440194.0,-1
TJX.N,2013-01-01,Retailing,1.7041649095825138,1.7041649095825138,7723814000.0,31761889536.5,33035147536.5,1.202060388,-4.96212836576045,2331750.0,-1
TJX.N,2013-04-01,Retailing,-0.2798597484478984,0.2798597484478984,6189609000.0,34757231092.8,35710983092.8,1.318115911,10.4097610952363,0.0,-1
TJX.N,2013-07-01,Retailing,4.423770647427375,4.423770647427375,6442424000.0,38001516534.29,38817371534.29,1.335296431,7.38199487727287,0.0,-1
TJX.N,2013-10-01,Retailing,1.5572105619498922,1.5572105619498922,6981876000.0,42555702606.48,43543544606.48,1.476319198,12.9548774557093,2115248.0,-1
TJX.N,2014-01-01,Retailing,-1.6966431224058829,1.6966431224058829,7808787000.0,39624133634.48,40794365634.48,1.621819793,13.2824350228522,1195570.0,-1
TJX.N,2014-04-01,Retailing,-4.183010450040418,4.183010450040418,6491176000.0,39925360380.34,40970298380.34,1.525019058,-4.6027481398812,1993504.0,-1
TJX.N,2014-07-01,Retailing,2.818600570300508,2.818600570300508,6917212000.0,36356013530.24,37200577530.24,1.30487324,-11.3021051009962,3075348.0,-1
TJX.N,2014-10-01,Retailing,0.0305975945583268,0.0305975945583268,7366066000.0,43070032088.04,43877065088.04,1.424047683,11.6858171363853,1779352.0,-1
TJX.N,2015-01-01,Retailing,3.34022268151211,3.34022268151211,8303953000.0,44334287485.54,45426088485.54,1.624649646,16.220649209834,1680854.0,-1
TJX.N,2015-04-01,Retailing,3.818723481086931,3.818723481086931,6865637000.0,43746942832.5,44722152832.5,1.646779327,2.40523502026422,2010750.0,-1
TJX.N,2015-07-01,Retailing,5.610561056105623,5.610561056105623,7363731000.0,46890164747.3,47504481747.3,1.495469522,-5.80487567226409,2019664.0,-1
TJX.N,2015-10-01,Retailing,1.9609702890474947,1.9609702890474947,7753495000.0,48858157974.51,49357200974.51,1.590308444,8.2580502745649,4425180.0,-1
TJX.N,2016-01-01,Retailing,5.225117979677733,5.225117979677733,8962075000.0,46864472149.96,47697255149.96,1.551079768,-0.420712366944853,1380604.0,-1
TJX.N,2016-04-01,Retailing,7.305226894078447,7.305226894078447,7542356000.0,49486697738.46,50219077738.46,1.653467583,10.8253154130746,2611856.0,-1
TJX.N,2016-07-01,Retailing,3.662750518313744,3.662750518313744,7882053000.0,53414894293.12,54023743293.12,1.591412442,-1.50986812887655,2548582.0,-1
TJX.N,2016-10-01,Retailing,4.734940036369503,4.734940036369503,8291688000.0,47650845648.12,48250268648.12,1.508870247,-2.8611533384623,2568486.0,-1
TJX.N,2017-01-01,Retailing,2.856001597763127,2.856001597763127,9467647000.0,47164656878.14,48410148878.14,1.480434081,0.824747086598876,0.0,-1
TJX.N,2017-04-01,Retailing,-1.205795926638967,1.205795926638967,7784024000.0,49789410718.08,50687645718.08,1.506279312,5.62133084365559,1660452.0,-1
TJX.N,2017-07-01,Retailing,1.1952950140482803,1.1952950140482803,8357700000.0,44049069322.4,44772028322.4,1.362047933,-9.16941847115008,3040876.0,-1
TJX.N,2017-10-01,Retailing,0.2566570420275913,0.2566570420275913,8762220000.0,44236777960.14,44882784960.14,1.362480765,2.60807330836874,0.0,-1
TJX.N,2018-01-01,Retailing,2.34447576010456,2.34447576010456,10960720000.0,48582742567.35,49616777567.35,1.387769409,4.1794141548096,0.0,-1
TJX.N,2018-04-01,Retailing,-5.690034580320651,5.690034580320651,8688720000.0,51042793850.01,51928441850.01,1.469178897,7.10550006873392,0.0,-1
TJX.N,2018-07-01,Retailing,11.077355409562136,11.077355409562136,9331115000.0,60372925321.92,61013530321.92,1.594293288,17.2336123575922,0.0,-1
TJX.N,2018-10-01,Retailing,2.860501567398116,2.860501567398116,9825759000.0,67269611922.43,67748514922.43,1.819510724,18.1564777083438,0.0,-1
TJX.N,2019-01-01,Retailing,-0.6574141709276768,0.6574141709276768,11127340000.0,59504189627.2,60300802627.2,1.409358678,-19.8255040481288,1886329.0,-1
TJX.N,2019-04-01,Retailing,4.315361809597001,4.315361809597001,9277585000.0,65632207277.78,65632895277.78,1.653064784,19.3964607730296,0.0,-1
TJX.N,2019-07-01,Retailing,-0.148167235714751,0.148167235714751,9781596000.0,63544011708.56,63495272708.56,1.620886144,-0.18347501455358,0.0,-1
TJX.N,2019-10-01,Retailing,3.095909518178233,3.095909518178233,10451334000.0,70305881012.67,70130184012.67,1.685348744,5.87986902979778,1436947.0,-1
TJX.N,2020-01-01,Retailing,5.409731530523289,5.409731530523289,12206462000.0,70055838825.12,71035965825.12,1.812155044,9.97544210678043,1474594.0,-1
TJX.N,2020-04-01,Retailing,316.5025046434401,316.5025046434401,4408888000.0,60699876320.25,57795298320.25,1.349134751,-21.4154198042539,5758388.0,1
TJX.N,2020-07-01,Retailing,80.27040560841262,80.27040560841262,6667575000.0,61851753117.06,62277630117.06,1.722447937,6.33017876057476,2308901.0,1
TJX.N,2020-10-01,Retailing,79.10297159578225,79.10297159578225,10117289000.0,56526966556.4,60912305556.4,1.965416672,10.0672468384796,2050127.0,-1
TJX.N,2021-01-01,Retailing,-19.19322515999741,19.19322515999741,10943210000.0,72501456151.44,76888421151.44,2.323511002,22.7133872416891,1308610.0,-1
TJX.N,2021-04-01,Retailing,43.43460685878212,43.43460685878212,10086661000.0,82185050199.0,85625671199.0,2.257158992,-2.76656276802709,2124080.0,-1
TJX.N,2021-07-01,Retailing,38.41679223464274,38.41679223464274,12077063000.0,79265259268.66,83018383268.66,2.060063229,1.73197516630643,1661621.0,-1
TJX.N,2021-10-01,Retailing,4.224827842918284,4.224827842918284,12531890000.0,75316562011.53,78754292011.53,1.748797479,-1.78103729626246,2345382.0,-1
TJX.N,2022-01-01,Retailing,-14.219729462223684,14.219729462223684,13854368000.0,82275735763.72,85147659763.72,1.909023722,15.4945189179896,1342668.0,-1
TJX.N,2022-04-01,Retailing,13.1843073286839,13.1843073286839,11406474000.0,71030067606.24,71969320606.24,1.40727952173124,-19.9151957618005,3219308.0,-1
TJX.N,2022-07-01,Retailing,3.792174972547715,3.792174972547715,11843008000.0,71482830662.28,71657253662.28,1.29330016010794,-9.43610715144684,2230729.0,-1
TJX.N,2022-10-01,Retailing,7.564538723233937,7.564538723233937,12166286000.0,84169424672.5,84176339672.5,1.44956410315067,11.7470741576073,3068177.0,-1
MAR.OQ,2013-01-01,Consumer Services,1.6702977487291388,1.6702977487291388,3757000000.0,14360901936.0,11510901936.0,1.205462008,-4.32504428691296,468173.0,-1
MAR.OQ,2013-04-01,Consumer Services,6.446182790375286,6.446182790375286,3142000000.0,16273707495.41,13239707495.41,1.361664762,13.6831019881778,0.0,-1
MAR.OQ,2013-07-01,Consumer Services,0.087796312554863,0.087796312554863,3263000000.0,15377821790.52,12398821790.52,1.244181054,-4.02448353656712,0.0,-1
MAR.OQ,2013-10-01,Consumer Services,16.448326055312958,16.448326055312958,3160000000.0,15763813048.8,12751813048.8,1.22029424,4.62851582042216,561586.0,-1
MAR.OQ,2014-01-01,Consumer Services,-0.8739278200356027,0.8739278200356027,3219000000.0,17809521848.546,14782521848.546,1.335724504,17.7867761881023,543811.0,-1
MAR.OQ,2014-04-01,Consumer Services,6.3997477931904285,6.3997477931904285,3293000000.0,19713846011.8,16595846011.8,1.534953537,13.853742574052,744460.0,-1
MAR.OQ,2014-07-01,Consumer Services,-1.5982824427480846,1.5982824427480846,3484000000.0,21978239384.5,18766239384.5,1.691862341,16.0140253048522,467048.0,-1
MAR.OQ,2014-10-01,Consumer Services,5.576039111861869,5.576039111861869,3460000000.0,23688835590.6,20310835590.6,1.787992976,9.36848041369387,719869.0,-1
MAR.OQ,2015-01-01,Consumer Services,4.718492053714426,4.718492053714426,3559000000.0,25777644082.33,22110644082.33,1.894221469,11.9210777981561,562385.0,-1
MAR.OQ,2015-04-01,Consumer Services,4.632496273363149,4.632496273363149,3513000000.0,26202086421.44,22294086421.44,1.881783591,3.18473169356184,845640.0,-1
MAR.OQ,2015-07-01,Consumer Services,0.9367422050985372,0.9367422050985372,3689000000.0,24230534219.5,20453534219.5,1.738123161,-8.44102261129872,630570.0,-1
MAR.OQ,2015-10-01,Consumer Services,5.026458588605972,5.026458588605972,3578000000.0,22342531933.0,18133531933.0,1.540716682,-8.00435231979488,1133296.0,-1
MAR.OQ,2016-01-01,Consumer Services,1.449275362318842,1.449275362318842,3706000000.0,21248921791.2,17237921791.2,1.495705544,-1.36317493819917,898099.0,-1
MAR.OQ,2016-04-01,Consumer Services,4.1517023416175896,4.1517023416175896,3772000000.0,22180999773.3,18120999773.3,1.527819948,6.57595869648671,1184895.0,-1
MAR.OQ,2016-07-01,Consumer Services,5.301899523585583,5.301899523585583,3902000000.0,20577240111.2,16896240111.2,1.421243819,-6.68983349268739,1490352.0,-1
MAR.OQ,2016-10-01,Consumer Services,3.0962874007273475,3.0962874007273475,3774000000.0,34005417910.11,26261417910.11,2.001766139,1.74237312595109,1538276.0,-1
MAR.OQ,2017-01-01,Consumer Services,1.1675930444304248,1.1675930444304248,5456000000.0,39932871517.6,32284871517.6,2.612509563,23.2747975689849,0.0,-1
MAR.OQ,2017-04-01,Consumer Services,11.316845214477802,11.316845214477802,5561000000.0,43748281130.12,36016281130.12,2.557654705,14.2987904770304,934319.0,-1
MAR.OQ,2017-07-01,Consumer Services,5.571847507331395,5.571847507331395,5795000000.0,45821530029.09,38006530029.09,2.511450144,6.33366731861209,1350007.0,-1
MAR.OQ,2017-10-01,Consumer Services,11.642257609434797,11.642257609434797,5660000000.0,49224042651.72,41063042651.72,2.503869815,10.2748714266373,0.0,-1
MAR.OQ,2018-01-01,Consumer Services,11.726270636939502,11.726270636939502,5875000000.0,57339617541.59,49484617541.59,2.79060936,23.4182576199336,0.0,-1
MAR.OQ,2018-04-01,Consumer Services,9.505753138075312,9.505753138075312,5006000000.0,56749322558.22,48604322558.22,2.760577086,0.419329902313148,0.0,-1
MAR.OQ,2018-07-01,Consumer Services,6.707317073170735,6.707317073170735,5346000000.0,53359790601.6,44734790601.6,2.573351044,-6.62204612888881,0.0,-1
MAR.OQ,2018-10-01,Consumer Services,29.934650514006197,29.934650514006197,5049000000.0,54766843728.11,45812843728.11,2.623889899,4.63473472888873,0.0,-1
MAR.OQ,2019-01-01,Consumer Services,3.90884884870439,3.90884884870439,5289000000.0,46064105368.0,37033105368.0,2.219454892,-17.4845380476789,696113.0,-1
MAR.OQ,2019-04-01,Consumer Services,5.290669454504712,5.290669454504712,5012000000.0,52115070472.96,42117070472.96,2.455971885,15.6037314583241,0.0,-1
MAR.OQ,2019-07-01,Consumer Services,-0.0480538202787139,0.0480538202787139,5305000000.0,56845003521.86,46715003521.86,2.722790509,12.5857003006792,0.0,-1
MAR.OQ,2019-10-01,Consumer Services,-1.218971333342296,1.218971333342296,5284000000.0,51465356567.77,40962356567.77,2.465252428,-11.0163834195193,894131.0,-1
MAR.OQ,2020-01-01,Consumer Services,7.08755942677463,7.08755942677463,5371000000.0,60223103073.17,49508103073.17,2.863398372,22.1980449760719,459081.0,-1
MAR.OQ,2020-04-01,Consumer Services,-67.33011660635303,67.33011660635303,4681000000.0,34727986400.99,24254986400.99,1.667460729,-50.3994318018672,1704712.0,-1
MAR.OQ,2020-07-01,Consumer Services,53.57665634823508,53.57665634823508,1464000000.0,37313460707.44,27798460707.44,1.854147605,12.5656512620545,1923667.0,1
MAR.OQ,2020-10-01,Consumer Services,-173.4394124847001,173.4394124847001,2254000000.0,39443089550.92,30025089550.92,2.353576759,7.99020179753969,1471721.0,-1
MAR.OQ,2021-01-01,Consumer Services,7.865168539325837,7.865168539325837,2172000000.0,52284839974.72,42785839974.72,3.791128538,42.4929790451503,559317.0,1
MAR.OQ,2021-04-01,Consumer Services,196.38411381149973,196.38411381149973,2316000000.0,57800220687.64,48220220687.64,5.460147639,12.2725894481504,994677.0,1
MAR.OQ,2021-07-01,Consumer Services,75.2906718736132,75.2906718736132,3149000000.0,53980173480.8,44456173480.8,6.584958991,-7.89988531336437,1050122.0,-1
MAR.OQ,2021-10-01,Consumer Services,0.5760263326323442,0.5760263326323442,3946000000.0,57297450648.58,48226450648.58,5.83868675,8.47494872546148,837931.0,-1
MAR.OQ,2022-01-01,Consumer Services,30.999526386327688,30.999526386327688,4446000000.0,62560875444.0,53815875444.0,5.429239009,11.5807954622189,397544.0,-1
MAR.OQ,2022-04-01,Consumer Services,39.42645533334076,39.42645533334076,4199000000.0,66085917917.0,57514917917.0,4.78169285682327,6.36044541273297,895623.0,-1
MAR.OQ,2022-07-01,Consumer Services,15.4845539409104,15.4845539409104,5338000000.0,52900839878.86,44515839878.86,3.36358576104574,-22.7797051082242,1084980.0,-1
MAR.OQ,2022-10-01,Consumer Services,0.4869753420421998,0.4869753420421998,5313000000.0,53996627310.12,45482627310.12,2.99652112834626,3.22551839739225,946963.0,-1
EOG.N,2013-01-01,Energy,18.90869879909601,18.90869879909601,3011811000.0,38155461869.21,32719715869.21,3.446496363,7.96631153547154,755182.0,1
EOG.N,2013-04-01,Energy,53.27497530569841,53.27497530569841,3356514000.0,40027168987.07,34822706987.07,3.503789128,6.17107036814772,0.0,-1
EOG.N,2013-07-01,Energy,20.682719383943457,20.682719383943457,3840200000.0,40912247779.68,35827474779.68,3.435626103,2.97408022519028,0.0,-1
EOG.N,2013-10-01,Energy,12.556884891178845,12.556884891178845,3541396000.0,51109395611.84,46115139611.84,3.94632409,28.7219951555644,876846.0,-1
EOG.N,2014-01-01,Energy,3.2737787875658317,3.2737787875658317,3749023000.0,50411085815.84,45816073815.84,3.730619303,-0.74736376034289,649986.0,-1
EOG.N,2014-04-01,Energy,16.25299974258264,16.25299974258264,4083671000.0,57821809530.67,53579490530.67,4.071121226,17.0078091877761,1130448.0,-1
EOG.N,2014-07-01,Energy,6.040661108673396,6.040661108673396,4187556000.0,68544208826.36,63864670826.36,4.489748295,18.6915535112092,721567.0,-1
EOG.N,2014-10-01,Energy,0.771556266683076,0.771556266683076,5118616000.0,58637710996.28,54209044996.28,3.792873528,-15.1727618162746,1316176.0,-1
EOG.N,2015-01-01,Energy,-22.291515020361597,22.291515020361597,4645497000.0,54277946746.98,50455226746.98,3.218775764,-6.84214399237203,678038.0,-1
EOG.N,2015-07-01,Energy,170.9240445089502,170.9240445089502,2469701000.0,53092284124.8,48059215124.8,3.349629946,-4.81655299099756,1040820.0,-1
EOG.N,2015-10-01,Energy,-106.66733340000668,106.66733340000668,2172428000.0,45667203943.2,39979682943.2,3.200548799,-16.6802118735455,1305152.0,1
EOG.N,2016-01-01,Energy,-13.303149985550514,13.303149985550514,1796761000.0,44850756192.47,38913772192.47,3.989590618,-2.57111330916033,1112903.0,1
EOG.N,2016-04-01,Energy,-1.280968635893295,1.280968635893295,1354349000.0,46227873855.62,39910746855.62,5.230042079,2.79623149506369,1569696.0,1
EOG.N,2016-07-01,Energy,-21.01926714193669,21.01926714193669,1775740000.0,52110210381.82,45904067381.82,6.699751681,13.4939530721127,1189116.0,1
EOG.N,2016-10-01,Energy,29.08639106722176,29.08639106722176,2118504000.0,59190125689.59,53252735689.59,8.362097563,16.1630453232822,1565231.0,1
EOG.N,2017-01-01,Energy,-92.82124910265614,92.82124910265614,2402390000.0,63666335762.3,58279872762.3,9.243605995,4.72269881721934,0.0,1
EOG.N,2017-04-01,Energy,0.4352192835620916,0.4352192835620916,2610565000.0,61741948369.3,56301927369.3,8.286107784,-3.35799300253959,894677.0,-1
EOG.N,2017-07-01,Energy,-24.76253174080692,24.76253174080692,2612472000.0,57591701999.2,52254340999.2,6.611081025,-6.6842595269389,1674415.0,-1
EOG.N,2017-10-01,Energy,85.31161611235737,85.31161611235737,2644844000.0,61403199032.06,55862331032.06,6.403640219,7.06638801040942,0.0,-1
EOG.N,2018-01-01,Energy,31.05413105413105,31.05413105413105,3340439000.0,67948480109.3,62395637109.3,6.660597091,11.7386158027615,0.0,-1
EOG.N,2018-04-01,Energy,18.404425738535156,18.404425738535156,3681162000.0,66531873469.63,60913208469.63,5.878093763,-2.30237684441655,0.0,-1
EOG.N,2018-07-01,Energy,10.988690495479457,10.988690495479457,4238077000.0,77454289577.24,72027707577.24,6.27383381,18.3977827562981,0.0,-1
EOG.N,2018-10-01,Energy,15.197514366775714,15.197514366775714,4781624000.0,79049335014.88,73888644014.88,5.665684899,2.67571682910621,0.0,-1
EOG.N,2019-01-01,Energy,-7.318130517000392,7.318130517000392,4574536000.0,55100972205.61,50573344205.61,3.48079619,-31.5145179930006,1062606.0,-1
EOG.N,2019-04-01,Energy,16.537561329115768,16.537561329115768,4058642000.0,60154566955.5,55209465955.5,3.493226323,9.38220201048805,0.0,-1
EOG.N,2019-07-01,Energy,-0.648439573774226,0.648439573774226,4697630000.0,58081716133.4,54063041133.4,3.378228691,-1.91143402670529,0.0,-1
EOG.N,2019-10-01,Energy,-0.3184516720918228,0.3184516720918228,4303455000.0,46691022387.42,43096812387.42,2.630326391,-20.0673388008269,915214.0,-1
EOG.N,2020-01-01,Energy,17.349466711867958,17.349466711867958,4320246000.0,51876031597.2,48728560597.2,2.981234012,13.3295571548689,766771.0,-1
EOG.N,2020-04-01,Energy,-16.39431481340731,16.39431481340731,4717692000.0,23222092038.64,20906775038.64,1.393935108,-56.9738851061807,1650276.0,-1
EOG.N,2020-07-01,Energy,363.4293773927061,363.4293773927061,1103374000.0,32794208371.06,29486447371.06,1.777119965,46.1870988368311,1077089.0,1
EOG.N,2020-10-01,Energy,128.97917887001435,128.97917887001435,2245484000.0,23581010582.34,20925833582.34,1.695174525,-28.5001221099126,1522279.0,1
EOG.N,2021-01-01,Energy,100.48002258929829,100.48002258929829,2965498000.0,31580560052.15,29093083052.15,2.579457331,40.1254987406074,1090789.0,-1
EOG.N,2021-04-01,Energy,9.616477657184618,9.616477657184618,3694000000.0,44076892684.98,42331892684.98,4.045459773,46.3144132850127,1047451.0,-1
EOG.N,2021-07-01,Energy,10.998472968984585,10.998472968984585,4139000000.0,49941011379.68,48696011379.68,5.005211148,14.5408049987987,1296673.0,-1
EOG.N,2021-10-01,Energy,5.795745639598969,5.795745639598969,4765000000.0,47690454722.12,46866454722.12,3.679495339,-2.04871388101957,2774887.0,-1
EOG.N,2022-01-01,Energy,-3.1536190458280884,3.1536190458280884,6044000000.0,51873543012.23,51973543012.23,3.401224615,13.7524833077039,747217.0,-1
EOG.N,2022-04-01,Energy,7.599771888483593,7.599771888483593,3983000000.0,70885984719.65,69795984719.65,3.74206629367249,36.3783664562614,1361825.0,-1
EOG.N,2022-07-01,Energy,4.24910208802582,4.24910208802582,7407000000.0,66704195958.12,64686195958.12,3.48335518498755,-6.98006080564986,2399857.0,-1
EOG.N,2022-10-01,Energy,-0.4596029652842768,0.4596029652842768,7593000000.0,65290754443.06,65478754443.06,3.05346095648315,3.22550668864221,1362373.0,-1
HES.N,2013-01-01,Energy,-0.3405032804584331,0.3405032804584331,9698000000.0,25669302596.32,18087302596.32,1.334394741,-1.22457093397545,816466.0,-1
HES.N,2013-04-01,Energy,22.718691000629327,22.718691000629327,4117000000.0,31495792653.37,24456792653.37,1.667387738,35.4038678359278,0.0,-1
HES.N,2013-07-01,Energy,6.929150585985908,6.929150585985908,4105000000.0,27976871918.82,22825871918.82,1.244538151,-7.0109461206175,0.0,-1
HES.N,2013-10-01,Energy,-18.287641351993305,18.287641351993305,2698000000.0,32069063183.76,26108063183.76,1.317426202,16.6946777873121,614953.0,-1
HES.N,2014-01-01,Energy,-10.746659972666173,10.746659972666173,3101000000.0,31049076691.0,27001076691.0,1.417472347,7.6581646882899,294027.0,-1
HES.N,2014-04-01,Energy,32.294153173621694,32.294153173621694,2677000000.0,30427585893.12,26041585893.12,2.555699626,0.16338930705988,1076324.0,-1
HES.N,2014-07-01,Energy,17.07416393776405,17.07416393776405,3600000000.0,34399881046.17,30430881046.17,3.186722877,19.1407456987932,742384.0,-1
HES.N,2014-10-01,Energy,15.400364814056516,15.400364814056516,2802000000.0,30190715145.12,28198715145.12,3.012423022,-4.37539894077999,1156609.0,-1
HES.N,2015-01-01,Energy,-9.4294052530945,9.4294052530945,2528000000.0,24758337042.48,21100337042.48,2.150627052,-21.4355693725375,632784.0,1
HES.N,2015-04-01,Energy,-7.756892348528355,7.756892348528355,1550000000.0,23978617222.31,19504617222.31,2.18317796,-7.72474628049785,1626895.0,1
HES.N,2015-07-01,Energy,-28.61849330112014,28.61849330112014,1935000000.0,24224423055.68,19198423055.68,2.471454826,-2.0899679927046,805017.0,1
HES.N,2015-10-01,Energy,-13.955139718474577,13.955139718474577,1689000000.0,18893025481.58,14322025481.58,2.221689671,-24.8067995573778,1086789.0,1
